timestamp,carbon_intensity,low_emissions,renewable_emissions,total_production,total_emissions,nucleare_installed_capacity,nucleare_production,nucleare_emissions,geotermico_installed_capacity,geotermico_production,geotermico_emissions,biomassa_installed_capacity,biomassa_production,biomassa_emissions,carbone_installed_capacity,carbone_production,carbone_emissions,eolico_installed_capacity,eolico_production,eolico_emissions,fotovoltaico_installed_capacity,fotovoltaico_production,fotovoltaico_emissions,idroelettrico_installed_capacity,idroelettrico_production,idroelettrico_emissions,accumuloidro_installed_capacity,accumuloidro_production,accumuloidro_emissions,batterieaccu_installed_capacity,batterieaccu_production,batterieaccu_emissions,gas_installed_capacity,gas_production,gas_emissions,petrolio_installed_capacity,petrolio_production,petrolio_emissions,sconosciuto_installed_capacity,sconosciuto_production,sconosciuto_emissions,exchange_export,exchange_import
17:20 29-04-2022,156,80,41,9810000.0,25500,4370000,3165687,634.95,0,0,0,2790000,662175,2542.35,2800000,920178,12599.55,3260000,829926,153.0,404000,,,3180000,1564695,627.3,,0,0,,0,0,1940000,149112,1224.0,1050000,14715,163.2,784000,63765,744.6,landia è esportata _9000.0_-1962.0_5.1;landia è esportata _1000000.0_-769104.0_1999.2;, Nord (Norvegia)_nan_69651.0_38.25; Russia europea e Ural (Russia)_1560000.0_963342.0_5737.5; Svezia_2700000.0_1405773.0_1037.85;
17:30 29-04-2022,156,80,41,9810000.0,25500,4370000,3165687,634.95,0,0,0,2790000,662175,2542.35,2800000,920178,12599.55,3260000,829926,153.0,404000,,,3180000,1564695,627.3,,0,0,,0,0,1940000,149112,1224.0,1050000,14715,163.2,784000,63765,744.6,landia è esportata _9000.0_-1962.0_5.1;landia è esportata _1000000.0_-769104.0_1999.2;, Nord (Norvegia)_nan_69651.0_38.25; Russia europea e Ural (Russia)_1560000.0_963342.0_5737.5; Svezia_2700000.0_1405773.0_1037.85;
17:40 29-04-2022,156,80,41,9810000.0,25500,4370000,3165687,634.95,0,0,0,2790000,662175,2542.35,2800000,920178,12599.55,3260000,829926,153.0,404000,,,3180000,1564695,627.3,,0,0,,0,0,1940000,149112,1224.0,1050000,14715,163.2,784000,63765,744.6,landia è esportata _9000.0_-1962.0_5.1;landia è esportata _1000000.0_-769104.0_1999.2;, Nord (Norvegia)_nan_69651.0_38.25; Russia europea e Ural (Russia)_1560000.0_963342.0_5737.5; Svezia_2700000.0_1405773.0_1037.85;
17:50 29-04-2022,156,80,41,9810000.0,25500,4370000,3165687,634.95,0,0,0,2790000,662175,2542.35,2800000,920178,12599.55,3260000,829926,153.0,404000,,,3180000,1564695,627.3,,0,0,,0,0,1940000,149112,1224.0,1050000,14715,163.2,784000,63765,744.6,landia è esportata _9000.0_-1962.0_5.1;landia è esportata _1000000.0_-769104.0_1999.2;, Nord (Norvegia)_nan_69651.0_38.25; Russia europea e Ural (Russia)_1560000.0_963342.0_5737.5; Svezia_2700000.0_1405773.0_1037.85;
18:00 29-04-2022,154,80,42,10000000.0,25700,4370000,3159000,634.79,0,0,0,2790000,663000,2552.01,2800000,922000,12654.68,3260000,829000,151.63,404000,,,3180000,1650000,663.06,,0,0,,0,0,1940000,152000,1243.88,1050000,13000,143.92,784000,63000,740.16,landia è esportata _9000.0_-2000.0_5.14;landia è esportata _1000000.0_-795000.0_2043.15;, Nord (Norvegia)_nan_72000.0_38.55; Russia europea e Ural (Russia)_1560000.0_968000.0_5779.93; Svezia_2700000.0_1510000.0_1099.96;
18:10 29-04-2022,154,80,42,10000000.0,25700,4370000,3159000,634.79,0,0,0,2790000,663000,2552.01,2800000,922000,12654.68,3260000,829000,151.63,404000,,,3180000,1650000,663.06,,0,0,,0,0,1940000,152000,1243.88,1050000,13000,143.92,784000,63000,740.16,landia è esportata _9000.0_-2000.0_5.14;landia è esportata _1000000.0_-795000.0_2043.15;, Nord (Norvegia)_nan_72000.0_38.55; Russia europea e Ural (Russia)_1560000.0_968000.0_5779.93; Svezia_2700000.0_1510000.0_1099.96;
18:20 29-04-2022,154,80,42,10000000.0,25700,4370000,3159000,634.79,0,0,0,2790000,663000,2552.01,2800000,922000,12654.68,3260000,829000,151.63,404000,,,3180000,1650000,663.06,,0,0,,0,0,1940000,152000,1243.88,1050000,13000,143.92,784000,63000,740.16,landia è esportata _9000.0_-2000.0_5.14;landia è esportata _1000000.0_-795000.0_2043.15;, Nord (Norvegia)_nan_72000.0_38.55; Russia europea e Ural (Russia)_1560000.0_968000.0_5779.93; Svezia_2700000.0_1510000.0_1099.96;
18:30 29-04-2022,154,80,42,10000000.0,25700,4370000,3159000,634.79,0,0,0,2790000,663000,2552.01,2800000,922000,12654.68,3260000,829000,151.63,404000,,,3180000,1650000,663.06,,0,0,,0,0,1940000,152000,1243.88,1050000,13000,143.92,784000,63000,740.16,landia è esportata _9000.0_-2000.0_5.14;landia è esportata _1000000.0_-795000.0_2043.15;, Nord (Norvegia)_nan_72000.0_38.55; Russia europea e Ural (Russia)_1560000.0_968000.0_5779.93; Svezia_2700000.0_1510000.0_1099.96;
18:40 29-04-2022,154,80,42,10000000.0,25700,4370000,3159000,634.79,0,0,0,2790000,663000,2552.01,2800000,922000,12654.68,3260000,829000,151.63,404000,,,3180000,1650000,663.06,,0,0,,0,0,1940000,152000,1243.88,1050000,13000,143.92,784000,63000,740.16,landia è esportata _9000.0_-2000.0_5.14;landia è esportata _1000000.0_-795000.0_2043.15;, Nord (Norvegia)_nan_72000.0_38.55; Russia europea e Ural (Russia)_1560000.0_968000.0_5779.93; Svezia_2700000.0_1510000.0_1099.96;
18:50 29-04-2022,154,80,42,10000000.0,25700,4370000,3159000,634.79,0,0,0,2790000,663000,2552.01,2800000,922000,12654.68,3260000,829000,151.63,404000,,,3180000,1650000,663.06,,0,0,,0,0,1940000,152000,1243.88,1050000,13000,143.92,784000,63000,740.16,landia è esportata _9000.0_-2000.0_5.14;landia è esportata _1000000.0_-795000.0_2043.15;, Nord (Norvegia)_nan_72000.0_38.55; Russia europea e Ural (Russia)_1560000.0_968000.0_5779.93; Svezia_2700000.0_1510000.0_1099.96;
19:00 29-04-2022,154,81,43,10200000.0,26000,4370000,3184440,634.4,0,0,0,2790000,671160,2561.0,2800000,950640,12942.8,3260000,830280,150.8,404000,,,3180000,1798260,715.0,,0,0,,0,0,1940000,151980,1232.4,1050000,12240,137.8,784000,64260,746.2,landia è esportata _9000.0_-3060.0_7.8;landia è esportata _1000000.0_-809880.0_2064.4;, Nord (Norvegia)_nan_67320.0_36.4; Russia europea e Ural (Russia)_1560000.0_976140.0_5777.2; Svezia_2700000.0_1494300.0_1066.0;
19:10 29-04-2022,154,81,43,10200000.0,26000,4370000,3184440,634.4,0,0,0,2790000,671160,2561.0,2800000,950640,12942.8,3260000,830280,150.8,404000,,,3180000,1798260,715.0,,0,0,,0,0,1940000,151980,1232.4,1050000,12240,137.8,784000,64260,746.2,landia è esportata _9000.0_-3060.0_7.8;landia è esportata _1000000.0_-809880.0_2064.4;, Nord (Norvegia)_nan_67320.0_36.4; Russia europea e Ural (Russia)_1560000.0_976140.0_5777.2; Svezia_2700000.0_1494300.0_1066.0;
19:20 29-04-2022,154,81,43,10200000.0,26000,4370000,3184440,634.4,0,0,0,2790000,671160,2561.0,2800000,950640,12942.8,3260000,830280,150.8,404000,,,3180000,1798260,715.0,,0,0,,0,0,1940000,151980,1232.4,1050000,12240,137.8,784000,64260,746.2,landia è esportata _9000.0_-3060.0_7.8;landia è esportata _1000000.0_-809880.0_2064.4;, Nord (Norvegia)_nan_67320.0_36.4; Russia europea e Ural (Russia)_1560000.0_976140.0_5777.2; Svezia_2700000.0_1494300.0_1066.0;
19:30 29-04-2022,154,81,43,10200000.0,26000,4370000,3184440,634.4,0,0,0,2790000,671160,2561.0,2800000,950640,12942.8,3260000,830280,150.8,404000,,,3180000,1798260,715.0,,0,0,,0,0,1940000,151980,1232.4,1050000,12240,137.8,784000,64260,746.2,landia è esportata _9000.0_-3060.0_7.8;landia è esportata _1000000.0_-809880.0_2064.4;, Nord (Norvegia)_nan_67320.0_36.4; Russia europea e Ural (Russia)_1560000.0_976140.0_5777.2; Svezia_2700000.0_1494300.0_1066.0;
19:40 29-04-2022,154,81,43,10200000.0,26000,4370000,3184440,634.4,0,0,0,2790000,671160,2561.0,2800000,950640,12942.8,3260000,830280,150.8,404000,,,3180000,1798260,715.0,,0,0,,0,0,1940000,151980,1232.4,1050000,12240,137.8,784000,64260,746.2,landia è esportata _9000.0_-3060.0_7.8;landia è esportata _1000000.0_-809880.0_2064.4;, Nord (Norvegia)_nan_67320.0_36.4; Russia europea e Ural (Russia)_1560000.0_976140.0_5777.2; Svezia_2700000.0_1494300.0_1066.0;
19:50 29-04-2022,154,81,43,10200000.0,26000,4370000,3184440,634.4,0,0,0,2790000,671160,2561.0,2800000,950640,12942.8,3260000,830280,150.8,404000,,,3180000,1798260,715.0,,0,0,,0,0,1940000,151980,1232.4,1050000,12240,137.8,784000,64260,746.2,landia è esportata _9000.0_-3060.0_7.8;landia è esportata _1000000.0_-809880.0_2064.4;, Nord (Norvegia)_nan_67320.0_36.4; Russia europea e Ural (Russia)_1560000.0_976140.0_5777.2; Svezia_2700000.0_1494300.0_1066.0;
20:00 29-04-2022,189,76,50,9760000.0,30800,4370000,1851472,369.6,0,0,0,2790000,612928,2353.12,2800000,1314672,17990.28,3260000,883280,163.24,404000,,,3180000,2258464,905.52,,0,0,,0,0,1940000,161040,1315.16,1050000,0,0.0,784000,64416,748.44,landia è esportata _9000.0_-2928.0_9.24;landia è esportata _1000000.0_-837408.0_2642.64;, Nord (Norvegia)_nan_72224.0_36.96; Russia europea e Ural (Russia)_1560000.0_972096.0_5787.32; Svezia_2700000.0_1570384.0_1130.36;
20:10 29-04-2022,189,76,50,9760000.0,30800,4370000,1851472,369.6,0,0,0,2790000,612928,2353.12,2800000,1314672,17990.28,3260000,883280,163.24,404000,,,3180000,2258464,905.52,,0,0,,0,0,1940000,161040,1315.16,1050000,0,0.0,784000,64416,748.44,landia è esportata _9000.0_-2928.0_9.24;landia è esportata _1000000.0_-837408.0_2642.64;, Nord (Norvegia)_nan_72224.0_36.96; Russia europea e Ural (Russia)_1560000.0_972096.0_5787.32; Svezia_2700000.0_1570384.0_1130.36;
20:20 29-04-2022,189,76,50,9760000.0,30800,4370000,1851472,369.6,0,0,0,2790000,612928,2353.12,2800000,1314672,17990.28,3260000,883280,163.24,404000,,,3180000,2258464,905.52,,0,0,,0,0,1940000,161040,1315.16,1050000,0,0.0,784000,64416,748.44,landia è esportata _9000.0_-2928.0_9.24;landia è esportata _1000000.0_-837408.0_2642.64;, Nord (Norvegia)_nan_72224.0_36.96; Russia europea e Ural (Russia)_1560000.0_972096.0_5787.32; Svezia_2700000.0_1570384.0_1130.36;
20:30 29-04-2022,189,76,50,9760000.0,30800,4370000,1851472,369.6,0,0,0,2790000,612928,2353.12,2800000,1314672,17990.28,3260000,883280,163.24,404000,,,3180000,2258464,905.52,,0,0,,0,0,1940000,161040,1315.16,1050000,0,0.0,784000,64416,748.44,landia è esportata _9000.0_-2928.0_9.24;landia è esportata _1000000.0_-837408.0_2642.64;, Nord (Norvegia)_nan_72224.0_36.96; Russia europea e Ural (Russia)_1560000.0_972096.0_5787.32; Svezia_2700000.0_1570384.0_1130.36;
20:40 29-04-2022,189,76,50,9760000.0,30800,4370000,1851472,369.6,0,0,0,2790000,612928,2353.12,2800000,1314672,17990.28,3260000,883280,163.24,404000,,,3180000,2258464,905.52,,0,0,,0,0,1940000,161040,1315.16,1050000,0,0.0,784000,64416,748.44,landia è esportata _9000.0_-2928.0_9.24;landia è esportata _1000000.0_-837408.0_2642.64;, Nord (Norvegia)_nan_72224.0_36.96; Russia europea e Ural (Russia)_1560000.0_972096.0_5787.32; Svezia_2700000.0_1570384.0_1130.36;
20:50 29-04-2022,189,76,50,9760000.0,30800,4370000,1851472,369.6,0,0,0,2790000,612928,2353.12,2800000,1314672,17990.28,3260000,883280,163.24,404000,,,3180000,2258464,905.52,,0,0,,0,0,1940000,161040,1315.16,1050000,0,0.0,784000,64416,748.44,landia è esportata _9000.0_-2928.0_9.24;landia è esportata _1000000.0_-837408.0_2642.64;, Nord (Norvegia)_nan_72224.0_36.96; Russia europea e Ural (Russia)_1560000.0_972096.0_5787.32; Svezia_2700000.0_1570384.0_1130.36;
21:00 29-04-2022,190,76,49,9780000.0,31000,4370000,1855266,372.0,0,0,0,2790000,615162,2356.0,2800000,1327146,18135.0,3260000,852816,155.0,404000,,,3180000,2220060,886.6,,0,0,,0,0,1940000,162348,1323.7,1050000,0,0.0,784000,65526,768.8,landia è esportata _9000.0_-2934.0_9.3;landia è esportata _1000000.0_-908562.0_2879.9;, Nord (Norvegia)_nan_83130.0_43.4; Russia europea e Ural (Russia)_1560000.0_974088.0_5793.9; Svezia_2700000.0_1622502.0_1162.5;
21:10 29-04-2022,190,76,49,9780000.0,31000,4370000,1855266,372.0,0,0,0,2790000,615162,2356.0,2800000,1327146,18135.0,3260000,852816,155.0,404000,,,3180000,2220060,886.6,,0,0,,0,0,1940000,162348,1323.7,1050000,0,0.0,784000,65526,768.8,landia è esportata _9000.0_-2934.0_9.3;landia è esportata _1000000.0_-908562.0_2879.9;, Nord (Norvegia)_nan_83130.0_43.4; Russia europea e Ural (Russia)_1560000.0_974088.0_5793.9; Svezia_2700000.0_1622502.0_1162.5;
21:20 29-04-2022,190,76,49,9780000.0,31000,4370000,1855266,372.0,0,0,0,2790000,615162,2356.0,2800000,1327146,18135.0,3260000,852816,155.0,404000,,,3180000,2220060,886.6,,0,0,,0,0,1940000,162348,1323.7,1050000,0,0.0,784000,65526,768.8,landia è esportata _9000.0_-2934.0_9.3;landia è esportata _1000000.0_-908562.0_2879.9;, Nord (Norvegia)_nan_83130.0_43.4; Russia europea e Ural (Russia)_1560000.0_974088.0_5793.9; Svezia_2700000.0_1622502.0_1162.5;
21:30 29-04-2022,190,76,49,9780000.0,31000,4370000,1855266,372.0,0,0,0,2790000,615162,2356.0,2800000,1327146,18135.0,3260000,852816,155.0,404000,,,3180000,2220060,886.6,,0,0,,0,0,1940000,162348,1323.7,1050000,0,0.0,784000,65526,768.8,landia è esportata _9000.0_-2934.0_9.3;landia è esportata _1000000.0_-908562.0_2879.9;, Nord (Norvegia)_nan_83130.0_43.4; Russia europea e Ural (Russia)_1560000.0_974088.0_5793.9; Svezia_2700000.0_1622502.0_1162.5;
21:40 29-04-2022,190,76,49,9780000.0,31000,4370000,1855266,372.0,0,0,0,2790000,615162,2356.0,2800000,1327146,18135.0,3260000,852816,155.0,404000,,,3180000,2220060,886.6,,0,0,,0,0,1940000,162348,1323.7,1050000,0,0.0,784000,65526,768.8,landia è esportata _9000.0_-2934.0_9.3;landia è esportata _1000000.0_-908562.0_2879.9;, Nord (Norvegia)_nan_83130.0_43.4; Russia europea e Ural (Russia)_1560000.0_974088.0_5793.9; Svezia_2700000.0_1622502.0_1162.5;
21:50 29-04-2022,190,76,49,9780000.0,31000,4370000,1855266,372.0,0,0,0,2790000,615162,2356.0,2800000,1327146,18135.0,3260000,852816,155.0,404000,,,3180000,2220060,886.6,,0,0,,0,0,1940000,162348,1323.7,1050000,0,0.0,784000,65526,768.8,landia è esportata _9000.0_-2934.0_9.3;landia è esportata _1000000.0_-908562.0_2879.9;, Nord (Norvegia)_nan_83130.0_43.4; Russia europea e Ural (Russia)_1560000.0_974088.0_5793.9; Svezia_2700000.0_1622502.0_1162.5;
22:00 29-04-2022,155,80,43,10200000.0,26300,4370000,3173220,631.2,0,0,0,2790000,676260,2585.29,2800000,976140,13292.02,3260000,1024080,186.73,404000,,,3180000,1747260,696.95,,0,0,,0,0,1940000,151980,1233.47,1050000,9180,105.2,784000,70380,812.67,landia è esportata _9000.0_-3060.0_7.89;landia è esportata _1000000.0_-961860.0_2480.09;, Nord (Norvegia)_nan_79560.0_42.08; Russia europea e Ural (Russia)_1560000.0_978180.0_5796.52; Svezia_2700000.0_1313760.0_917.87;
22:10 29-04-2022,155,80,43,10200000.0,26300,4370000,3173220,631.2,0,0,0,2790000,676260,2585.29,2800000,976140,13292.02,3260000,1024080,186.73,404000,,,3180000,1747260,696.95,,0,0,,0,0,1940000,151980,1233.47,1050000,9180,105.2,784000,70380,812.67,landia è esportata _9000.0_-3060.0_7.89;landia è esportata _1000000.0_-961860.0_2480.09;, Nord (Norvegia)_nan_79560.0_42.08; Russia europea e Ural (Russia)_1560000.0_978180.0_5796.52; Svezia_2700000.0_1313760.0_917.87;
22:20 29-04-2022,155,80,43,10200000.0,26300,4370000,3173220,631.2,0,0,0,2790000,676260,2585.29,2800000,976140,13292.02,3260000,1024080,186.73,404000,,,3180000,1747260,696.95,,0,0,,0,0,1940000,151980,1233.47,1050000,9180,105.2,784000,70380,812.67,landia è esportata _9000.0_-3060.0_7.89;landia è esportata _1000000.0_-961860.0_2480.09;, Nord (Norvegia)_nan_79560.0_42.08; Russia europea e Ural (Russia)_1560000.0_978180.0_5796.52; Svezia_2700000.0_1313760.0_917.87;
22:30 29-04-2022,155,80,43,10200000.0,26300,4370000,3173220,631.2,0,0,0,2790000,676260,2585.29,2800000,976140,13292.02,3260000,1024080,186.73,404000,,,3180000,1747260,696.95,,0,0,,0,0,1940000,151980,1233.47,1050000,9180,105.2,784000,70380,812.67,landia è esportata _9000.0_-3060.0_7.89;landia è esportata _1000000.0_-961860.0_2480.09;, Nord (Norvegia)_nan_79560.0_42.08; Russia europea e Ural (Russia)_1560000.0_978180.0_5796.52; Svezia_2700000.0_1313760.0_917.87;
22:40 29-04-2022,155,80,43,10200000.0,26300,4370000,3173220,631.2,0,0,0,2790000,676260,2585.29,2800000,976140,13292.02,3260000,1024080,186.73,404000,,,3180000,1747260,696.95,,0,0,,0,0,1940000,151980,1233.47,1050000,9180,105.2,784000,70380,812.67,landia è esportata _9000.0_-3060.0_7.89;landia è esportata _1000000.0_-961860.0_2480.09;, Nord (Norvegia)_nan_79560.0_42.08; Russia europea e Ural (Russia)_1560000.0_978180.0_5796.52; Svezia_2700000.0_1313760.0_917.87;
22:50 29-04-2022,155,80,43,10200000.0,26300,4370000,3173220,631.2,0,0,0,2790000,676260,2585.29,2800000,976140,13292.02,3260000,1024080,186.73,404000,,,3180000,1747260,696.95,,0,0,,0,0,1940000,151980,1233.47,1050000,9180,105.2,784000,70380,812.67,landia è esportata _9000.0_-3060.0_7.89;landia è esportata _1000000.0_-961860.0_2480.09;, Nord (Norvegia)_nan_79560.0_42.08; Russia europea e Ural (Russia)_1560000.0_978180.0_5796.52; Svezia_2700000.0_1313760.0_917.87;
23:00 29-04-2022,178,77,52,10000000.0,29900,4370000,1857000,373.75,0,0,0,2790000,594000,2287.35,2800000,1235000,16971.24,3260000,1366000,251.16,404000,,,3180000,2230000,897.0,,0,0,,0,0,1940000,170000,1399.32,1050000,0,0.0,784000,71000,828.23,landia è esportata _9000.0_-4000.0_11.96;landia è esportata _1000000.0_-1014000.0_3031.86;, Nord (Norvegia)_nan_84000.0_44.85; Russia europea e Ural (Russia)_1560000.0_981000.0_5866.38; Svezia_2700000.0_1412000.0_977.73;
23:10 29-04-2022,178,77,52,10000000.0,29900,4370000,1857000,373.75,0,0,0,2790000,594000,2287.35,2800000,1235000,16971.24,3260000,1366000,251.16,404000,,,3180000,2230000,897.0,,0,0,,0,0,1940000,170000,1399.32,1050000,0,0.0,784000,71000,828.23,landia è esportata _9000.0_-4000.0_11.96;landia è esportata _1000000.0_-1014000.0_3031.86;, Nord (Norvegia)_nan_84000.0_44.85; Russia europea e Ural (Russia)_1560000.0_981000.0_5866.38; Svezia_2700000.0_1412000.0_977.73;
23:20 29-04-2022,178,77,52,10000000.0,29900,4370000,1857000,373.75,0,0,0,2790000,594000,2287.35,2800000,1235000,16971.24,3260000,1366000,251.16,404000,,,3180000,2230000,897.0,,0,0,,0,0,1940000,170000,1399.32,1050000,0,0.0,784000,71000,828.23,landia è esportata _9000.0_-4000.0_11.96;landia è esportata _1000000.0_-1014000.0_3031.86;, Nord (Norvegia)_nan_84000.0_44.85; Russia europea e Ural (Russia)_1560000.0_981000.0_5866.38; Svezia_2700000.0_1412000.0_977.73;
23:30 29-04-2022,178,77,52,10000000.0,29900,4370000,1857000,373.75,0,0,0,2790000,594000,2287.35,2800000,1235000,16971.24,3260000,1366000,251.16,404000,,,3180000,2230000,897.0,,0,0,,0,0,1940000,170000,1399.32,1050000,0,0.0,784000,71000,828.23,landia è esportata _9000.0_-4000.0_11.96;landia è esportata _1000000.0_-1014000.0_3031.86;, Nord (Norvegia)_nan_84000.0_44.85; Russia europea e Ural (Russia)_1560000.0_981000.0_5866.38; Svezia_2700000.0_1412000.0_977.73;
23:40 29-04-2022,178,77,52,10000000.0,29900,4370000,1857000,373.75,0,0,0,2790000,594000,2287.35,2800000,1235000,16971.24,3260000,1366000,251.16,404000,,,3180000,2230000,897.0,,0,0,,0,0,1940000,170000,1399.32,1050000,0,0.0,784000,71000,828.23,landia è esportata _9000.0_-4000.0_11.96;landia è esportata _1000000.0_-1014000.0_3031.86;, Nord (Norvegia)_nan_84000.0_44.85; Russia europea e Ural (Russia)_1560000.0_981000.0_5866.38; Svezia_2700000.0_1412000.0_977.73;
23:50 29-04-2022,178,77,52,10000000.0,29900,4370000,1857000,373.75,0,0,0,2790000,594000,2287.35,2800000,1235000,16971.24,3260000,1366000,251.16,404000,,,3180000,2230000,897.0,,0,0,,0,0,1940000,170000,1399.32,1050000,0,0.0,784000,71000,828.23,landia è esportata _9000.0_-4000.0_11.96;landia è esportata _1000000.0_-1014000.0_3031.86;, Nord (Norvegia)_nan_84000.0_44.85; Russia europea e Ural (Russia)_1560000.0_981000.0_5866.38; Svezia_2700000.0_1412000.0_977.73;
00:00 30-04-2022,178,77,52,10000000.0,29900,4370000,1857000,373.75,0,0,0,2790000,594000,2287.35,2800000,1235000,16971.24,3260000,1366000,251.16,404000,,,3180000,2230000,897.0,,0,0,,0,0,1940000,170000,1399.32,1050000,0,0.0,784000,71000,828.23,landia è esportata _9000.0_-4000.0_11.96;landia è esportata _1000000.0_-1014000.0_3031.86;, Nord (Norvegia)_nan_84000.0_44.85; Russia europea e Ural (Russia)_1560000.0_981000.0_5866.38; Svezia_2700000.0_1412000.0_977.73;
00:10 30-04-2022,158,80,54,10100000.0,26500,4370000,1869510,373.65,0,0,0,2790000,594890,2271.05,2800000,1011010,13766.75,3260000,1689730,307.4,404000,,,3180000,2034140,810.9,,0,0,,0,0,1940000,155540,1264.05,1050000,0,0.0,784000,72720,840.05,landia è esportata _9000.0_-4040.0_10.6;landia è esportata _1000000.0_-1034240.0_2713.6;, Nord (Norvegia)_nan_78780.0_42.4; Russia europea e Ural (Russia)_1560000.0_969600.0_5742.55; Svezia_2700000.0_1624080.0_1078.55;
00:20 30-04-2022,158,80,54,10100000.0,26500,4370000,1869510,373.65,0,0,0,2790000,594890,2271.05,2800000,1011010,13766.75,3260000,1689730,307.4,404000,,,3180000,2034140,810.9,,0,0,,0,0,1940000,155540,1264.05,1050000,0,0.0,784000,72720,840.05,landia è esportata _9000.0_-4040.0_10.6;landia è esportata _1000000.0_-1034240.0_2713.6;, Nord (Norvegia)_nan_78780.0_42.4; Russia europea e Ural (Russia)_1560000.0_969600.0_5742.55; Svezia_2700000.0_1624080.0_1078.55;
00:30 30-04-2022,158,80,54,10100000.0,26500,4370000,1869510,373.65,0,0,0,2790000,594890,2271.05,2800000,1011010,13766.75,3260000,1689730,307.4,404000,,,3180000,2034140,810.9,,0,0,,0,0,1940000,155540,1264.05,1050000,0,0.0,784000,72720,840.05,landia è esportata _9000.0_-4040.0_10.6;landia è esportata _1000000.0_-1034240.0_2713.6;, Nord (Norvegia)_nan_78780.0_42.4; Russia europea e Ural (Russia)_1560000.0_969600.0_5742.55; Svezia_2700000.0_1624080.0_1078.55;
00:40 30-04-2022,158,80,54,10100000.0,26500,4370000,1869510,373.65,0,0,0,2790000,594890,2271.05,2800000,1011010,13766.75,3260000,1689730,307.4,404000,,,3180000,2034140,810.9,,0,0,,0,0,1940000,155540,1264.05,1050000,0,0.0,784000,72720,840.05,landia è esportata _9000.0_-4040.0_10.6;landia è esportata _1000000.0_-1034240.0_2713.6;, Nord (Norvegia)_nan_78780.0_42.4; Russia europea e Ural (Russia)_1560000.0_969600.0_5742.55; Svezia_2700000.0_1624080.0_1078.55;
