timestamp,carbon_intensity,low_emissions,renewable_emissions,total_production,total_emissions,nucleare_installed_capacity,nucleare_production,nucleare_emissions,geotermico_installed_capacity,geotermico_production,geotermico_emissions,biomassa_installed_capacity,biomassa_production,biomassa_emissions,carbone_installed_capacity,carbone_production,carbone_emissions,eolico_installed_capacity,eolico_production,eolico_emissions,fotovoltaico_installed_capacity,fotovoltaico_production,fotovoltaico_emissions,idroelettrico_installed_capacity,idroelettrico_production,idroelettrico_emissions,accumuloidro_installed_capacity,accumuloidro_production,accumuloidro_emissions,batterieaccu_installed_capacity,batterieaccu_production,batterieaccu_emissions,gas_installed_capacity,gas_production,gas_emissions,petrolio_installed_capacity,petrolio_production,petrolio_emissions,sconosciuto_installed_capacity,sconosciuto_production,sconosciuto_emissions,exchange_export,exchange_import
02:10 27-04-2022,315,43,43,2150000,11300.0,0,0,0,0,0,0,72700,11610.0,44.07,0,0,0,1930000,622425.0,114.13,1490000,0,0.0,152000,27090.0,11.3,580000,860.0,4.52,,0,0,4460000,732720.0,5990.13,866000,19995.0,216.96,,21500.0,250.86, Malta_200000.0_-92020.0_483.64;, Meridione (Italia)_nan_713800.0_4666.9;
02:20 27-04-2022,315,43,43,2150000,11300.0,0,0,0,0,0,0,72700,11610.0,44.07,0,0,0,1930000,622425.0,114.13,1490000,0,0.0,152000,27090.0,11.3,580000,860.0,4.52,,0,0,4460000,732720.0,5990.13,866000,19995.0,216.96,,21500.0,250.86, Malta_200000.0_-92020.0_483.64;, Meridione (Italia)_nan_713800.0_4666.9;
02:30 27-04-2022,315,43,43,2150000,11300.0,0,0,0,0,0,0,72700,11610.0,44.07,0,0,0,1930000,622425.0,114.13,1490000,0,0.0,152000,27090.0,11.3,580000,860.0,4.52,,0,0,4460000,732720.0,5990.13,866000,19995.0,216.96,,21500.0,250.86, Malta_200000.0_-92020.0_483.64;, Meridione (Italia)_nan_713800.0_4666.9;
02:40 27-04-2022,315,43,43,2150000,11300.0,0,0,0,0,0,0,72700,11610.0,44.07,0,0,0,1930000,622425.0,114.13,1490000,0,0.0,152000,27090.0,11.3,580000,860.0,4.52,,0,0,4460000,732720.0,5990.13,866000,19995.0,216.96,,21500.0,250.86, Malta_200000.0_-92020.0_483.64;, Meridione (Italia)_nan_713800.0_4666.9;
02:50 27-04-2022,315,43,43,2150000,11300.0,0,0,0,0,0,0,72700,11610.0,44.07,0,0,0,1930000,622425.0,114.13,1490000,0,0.0,152000,27090.0,11.3,580000,860.0,4.52,,0,0,4460000,732720.0,5990.13,866000,19995.0,216.96,,21500.0,250.86, Malta_200000.0_-92020.0_483.64;, Meridione (Italia)_nan_713800.0_4666.9;
03:00 27-04-2022,322,43,43,2490000,13400.0,0,0,0,0,0,0,72700,11703.0,44.22,0,0,0,1930000,612789.0,112.56,1490000,0,0.0,152000,26643.0,10.72,580000,-26145.0,,,0,0,4460000,723843.0,5921.46,866000,19422.0,211.72,,21165.0,246.56, Malta_200000.0_-102837.0_553.42;, Meridione (Italia)_nan_1074684.0_6852.76;
03:10 27-04-2022,322,43,43,2490000,13400.0,0,0,0,0,0,0,72700,11703.0,44.22,0,0,0,1930000,612789.0,112.56,1490000,0,0.0,152000,26643.0,10.72,580000,-26145.0,,,0,0,4460000,723843.0,5921.46,866000,19422.0,211.72,,21165.0,246.56, Malta_200000.0_-102837.0_553.42;, Meridione (Italia)_nan_1074684.0_6852.76;
03:20 27-04-2022,322,43,43,2490000,13400.0,0,0,0,0,0,0,72700,11703.0,44.22,0,0,0,1930000,612789.0,112.56,1490000,0,0.0,152000,26643.0,10.72,580000,-26145.0,,,0,0,4460000,723843.0,5921.46,866000,19422.0,211.72,,21165.0,246.56, Malta_200000.0_-102837.0_553.42;, Meridione (Italia)_nan_1074684.0_6852.76;
03:30 27-04-2022,322,43,43,2490000,13400.0,0,0,0,0,0,0,72700,11703.0,44.22,0,0,0,1930000,612789.0,112.56,1490000,0,0.0,152000,26643.0,10.72,580000,-26145.0,,,0,0,4460000,723843.0,5921.46,866000,19422.0,211.72,,21165.0,246.56, Malta_200000.0_-102837.0_553.42;, Meridione (Italia)_nan_1074684.0_6852.76;
03:40 27-04-2022,322,43,43,2490000,13400.0,0,0,0,0,0,0,72700,11703.0,44.22,0,0,0,1930000,612789.0,112.56,1490000,0,0.0,152000,26643.0,10.72,580000,-26145.0,,,0,0,4460000,723843.0,5921.46,866000,19422.0,211.72,,21165.0,246.56, Malta_200000.0_-102837.0_553.42;, Meridione (Italia)_nan_1074684.0_6852.76;
03:50 27-04-2022,322,43,43,2490000,13400.0,0,0,0,0,0,0,72700,11703.0,44.22,0,0,0,1930000,612789.0,112.56,1490000,0,0.0,152000,26643.0,10.72,580000,-26145.0,,,0,0,4460000,723843.0,5921.46,866000,19422.0,211.72,,21165.0,246.56, Malta_200000.0_-102837.0_553.42;, Meridione (Italia)_nan_1074684.0_6852.76;
04:00 27-04-2022,320,43,43,2400000,12800.0,0,0,0,0,0,0,72700,11040.0,42.24,0,0,0,1930000,564960.0,103.68,1490000,0,0.0,152000,25680.0,10.24,580000,-86400.0,,,0,0,4460000,669360.0,5464.32,866000,22080.0,238.08,,20640.0,241.92, Malta_200000.0_-89040.0_474.88;, Meridione (Italia)_nan_1086480.0_6699.52;
04:10 27-04-2022,320,43,43,2400000,12800.0,0,0,0,0,0,0,72700,11040.0,42.24,0,0,0,1930000,564960.0,103.68,1490000,0,0.0,152000,25680.0,10.24,580000,-86400.0,,,0,0,4460000,669360.0,5464.32,866000,22080.0,238.08,,20640.0,241.92, Malta_200000.0_-89040.0_474.88;, Meridione (Italia)_nan_1086480.0_6699.52;
04:20 27-04-2022,320,43,43,2400000,12800.0,0,0,0,0,0,0,72700,11040.0,42.24,0,0,0,1930000,564960.0,103.68,1490000,0,0.0,152000,25680.0,10.24,580000,-86400.0,,,0,0,4460000,669360.0,5464.32,866000,22080.0,238.08,,20640.0,241.92, Malta_200000.0_-89040.0_474.88;, Meridione (Italia)_nan_1086480.0_6699.52;
04:30 27-04-2022,320,43,43,2400000,12800.0,0,0,0,0,0,0,72700,11040.0,42.24,0,0,0,1930000,564960.0,103.68,1490000,0,0.0,152000,25680.0,10.24,580000,-86400.0,,,0,0,4460000,669360.0,5464.32,866000,22080.0,238.08,,20640.0,241.92, Malta_200000.0_-89040.0_474.88;, Meridione (Italia)_nan_1086480.0_6699.52;
04:40 27-04-2022,320,43,43,2400000,12800.0,0,0,0,0,0,0,72700,11040.0,42.24,0,0,0,1930000,564960.0,103.68,1490000,0,0.0,152000,25680.0,10.24,580000,-86400.0,,,0,0,4460000,669360.0,5464.32,866000,22080.0,238.08,,20640.0,241.92, Malta_200000.0_-89040.0_474.88;, Meridione (Italia)_nan_1086480.0_6699.52;
04:50 27-04-2022,320,43,43,2400000,12800.0,0,0,0,0,0,0,72700,11040.0,42.24,0,0,0,1930000,564960.0,103.68,1490000,0,0.0,152000,25680.0,10.24,580000,-86400.0,,,0,0,4460000,669360.0,5464.32,866000,22080.0,238.08,,20640.0,241.92, Malta_200000.0_-89040.0_474.88;, Meridione (Italia)_nan_1086480.0_6699.52;
05:00 27-04-2022,316,43,43,2330000,12300.0,0,0,0,0,0,0,72700,10951.0,43.05,0,0,0,1930000,572015.0,104.55,1490000,0,0.0,152000,25164.0,9.84,580000,-109510.0,,,0,0,4460000,650070.0,5314.83,866000,22135.0,241.08,,20737.0,242.31, Malta_200000.0_-82016.0_432.96;, Meridione (Italia)_nan_1028695.0_6344.34;
05:10 27-04-2022,316,43,43,2330000,12300.0,0,0,0,0,0,0,72700,10951.0,43.05,0,0,0,1930000,572015.0,104.55,1490000,0,0.0,152000,25164.0,9.84,580000,-109510.0,,,0,0,4460000,650070.0,5314.83,866000,22135.0,241.08,,20737.0,242.31, Malta_200000.0_-82016.0_432.96;, Meridione (Italia)_nan_1028695.0_6344.34;
05:20 27-04-2022,316,43,43,2330000,12300.0,0,0,0,0,0,0,72700,10951.0,43.05,0,0,0,1930000,572015.0,104.55,1490000,0,0.0,152000,25164.0,9.84,580000,-109510.0,,,0,0,4460000,650070.0,5314.83,866000,22135.0,241.08,,20737.0,242.31, Malta_200000.0_-82016.0_432.96;, Meridione (Italia)_nan_1028695.0_6344.34;
05:30 27-04-2022,316,43,43,2330000,12300.0,0,0,0,0,0,0,72700,10951.0,43.05,0,0,0,1930000,572015.0,104.55,1490000,0,0.0,152000,25164.0,9.84,580000,-109510.0,,,0,0,4460000,650070.0,5314.83,866000,22135.0,241.08,,20737.0,242.31, Malta_200000.0_-82016.0_432.96;, Meridione (Italia)_nan_1028695.0_6344.34;
05:40 27-04-2022,316,43,43,2330000,12300.0,0,0,0,0,0,0,72700,10951.0,43.05,0,0,0,1930000,572015.0,104.55,1490000,0,0.0,152000,25164.0,9.84,580000,-109510.0,,,0,0,4460000,650070.0,5314.83,866000,22135.0,241.08,,20737.0,242.31, Malta_200000.0_-82016.0_432.96;, Meridione (Italia)_nan_1028695.0_6344.34;
05:50 27-04-2022,316,43,43,2330000,12300.0,0,0,0,0,0,0,72700,10951.0,43.05,0,0,0,1930000,572015.0,104.55,1490000,0,0.0,152000,25164.0,9.84,580000,-109510.0,,,0,0,4460000,650070.0,5314.83,866000,22135.0,241.08,,20737.0,242.31, Malta_200000.0_-82016.0_432.96;, Meridione (Italia)_nan_1028695.0_6344.34;
06:00 27-04-2022,321,43,43,2360000,12600.0,0,0,0,0,0,0,72700,11092.0,42.84,0,0,0,1930000,567580.0,103.32,1490000,0,0.0,152000,25016.0,10.08,580000,-100300.0,,,0,0,4460000,666464.0,5430.6,866000,19588.0,211.68,,20768.0,240.66, Malta_200000.0_-83072.0_443.52;, Meridione (Italia)_nan_1049492.0_6560.82;
06:10 27-04-2022,321,43,43,2360000,12600.0,0,0,0,0,0,0,72700,11092.0,42.84,0,0,0,1930000,567580.0,103.32,1490000,0,0.0,152000,25016.0,10.08,580000,-100300.0,,,0,0,4460000,666464.0,5430.6,866000,19588.0,211.68,,20768.0,240.66, Malta_200000.0_-83072.0_443.52;, Meridione (Italia)_nan_1049492.0_6560.82;
06:20 27-04-2022,321,43,43,2360000,12600.0,0,0,0,0,0,0,72700,11092.0,42.84,0,0,0,1930000,567580.0,103.32,1490000,0,0.0,152000,25016.0,10.08,580000,-100300.0,,,0,0,4460000,666464.0,5430.6,866000,19588.0,211.68,,20768.0,240.66, Malta_200000.0_-83072.0_443.52;, Meridione (Italia)_nan_1049492.0_6560.82;
06:30 27-04-2022,321,43,43,2360000,12600.0,0,0,0,0,0,0,72700,11092.0,42.84,0,0,0,1930000,567580.0,103.32,1490000,0,0.0,152000,25016.0,10.08,580000,-100300.0,,,0,0,4460000,666464.0,5430.6,866000,19588.0,211.68,,20768.0,240.66, Malta_200000.0_-83072.0_443.52;, Meridione (Italia)_nan_1049492.0_6560.82;
06:40 27-04-2022,321,43,43,2360000,12600.0,0,0,0,0,0,0,72700,11092.0,42.84,0,0,0,1930000,567580.0,103.32,1490000,0,0.0,152000,25016.0,10.08,580000,-100300.0,,,0,0,4460000,666464.0,5430.6,866000,19588.0,211.68,,20768.0,240.66, Malta_200000.0_-83072.0_443.52;, Meridione (Italia)_nan_1049492.0_6560.82;
06:50 27-04-2022,321,43,43,2360000,12600.0,0,0,0,0,0,0,72700,11092.0,42.84,0,0,0,1930000,567580.0,103.32,1490000,0,0.0,152000,25016.0,10.08,580000,-100300.0,,,0,0,4460000,666464.0,5430.6,866000,19588.0,211.68,,20768.0,240.66, Malta_200000.0_-83072.0_443.52;, Meridione (Italia)_nan_1049492.0_6560.82;
07:00 27-04-2022,328,41,41,2360000,12900.0,0,0,0,0,0,0,72700,10620.0,41.28,0,0,0,1930000,567816.0,104.49,1490000,0,0.0,152000,25016.0,10.32,580000,-46728.0,,,0,0,4460000,678972.0,5541.84,866000,23836.0,258.0,,21004.0,246.39, Malta_200000.0_-63956.0_349.59;, Meridione (Italia)_nan_1032736.0_6698.97;
07:10 27-04-2022,328,41,41,2360000,12900.0,0,0,0,0,0,0,72700,10620.0,41.28,0,0,0,1930000,567816.0,104.49,1490000,0,0.0,152000,25016.0,10.32,580000,-46728.0,,,0,0,4460000,678972.0,5541.84,866000,23836.0,258.0,,21004.0,246.39, Malta_200000.0_-63956.0_349.59;, Meridione (Italia)_nan_1032736.0_6698.97;
07:20 27-04-2022,328,41,41,2360000,12900.0,0,0,0,0,0,0,72700,10620.0,41.28,0,0,0,1930000,567816.0,104.49,1490000,0,0.0,152000,25016.0,10.32,580000,-46728.0,,,0,0,4460000,678972.0,5541.84,866000,23836.0,258.0,,21004.0,246.39, Malta_200000.0_-63956.0_349.59;, Meridione (Italia)_nan_1032736.0_6698.97;
07:30 27-04-2022,328,41,41,2360000,12900.0,0,0,0,0,0,0,72700,10620.0,41.28,0,0,0,1930000,567816.0,104.49,1490000,0,0.0,152000,25016.0,10.32,580000,-46728.0,,,0,0,4460000,678972.0,5541.84,866000,23836.0,258.0,,21004.0,246.39, Malta_200000.0_-63956.0_349.59;, Meridione (Italia)_nan_1032736.0_6698.97;
07:40 27-04-2022,328,41,41,2360000,12900.0,0,0,0,0,0,0,72700,10620.0,41.28,0,0,0,1930000,567816.0,104.49,1490000,0,0.0,152000,25016.0,10.32,580000,-46728.0,,,0,0,4460000,678972.0,5541.84,866000,23836.0,258.0,,21004.0,246.39, Malta_200000.0_-63956.0_349.59;, Meridione (Italia)_nan_1032736.0_6698.97;
07:50 27-04-2022,328,41,41,2360000,12900.0,0,0,0,0,0,0,72700,10620.0,41.28,0,0,0,1930000,567816.0,104.49,1490000,0,0.0,152000,25016.0,10.32,580000,-46728.0,,,0,0,4460000,678972.0,5541.84,866000,23836.0,258.0,,21004.0,246.39, Malta_200000.0_-63956.0_349.59;, Meridione (Italia)_nan_1032736.0_6698.97;
08:00 27-04-2022,336,40,40,2430000,13600.0,0,0,0,0,0,0,72700,10692.0,40.8,0,0,0,1930000,583443.0,107.44,1490000,1458,1.36,152000,24300.0,9.52,580000,44712.0,235.28,,0,0,4460000,762534.0,6224.72,866000,34020.0,369.92,,20898.0,243.44, Malta_200000.0_-52974.0_296.48;, Meridione (Italia)_nan_947700.0_6367.52;
08:10 27-04-2022,336,40,40,2430000,13600.0,0,0,0,0,0,0,72700,10692.0,40.8,0,0,0,1930000,583443.0,107.44,1490000,1458,1.36,152000,24300.0,9.52,580000,44712.0,235.28,,0,0,4460000,762534.0,6224.72,866000,34020.0,369.92,,20898.0,243.44, Malta_200000.0_-52974.0_296.48;, Meridione (Italia)_nan_947700.0_6367.52;
08:20 27-04-2022,336,40,40,2430000,13600.0,0,0,0,0,0,0,72700,10692.0,40.8,0,0,0,1930000,583443.0,107.44,1490000,1458,1.36,152000,24300.0,9.52,580000,44712.0,235.28,,0,0,4460000,762534.0,6224.72,866000,34020.0,369.92,,20898.0,243.44, Malta_200000.0_-52974.0_296.48;, Meridione (Italia)_nan_947700.0_6367.52;
08:30 27-04-2022,336,40,40,2430000,13600.0,0,0,0,0,0,0,72700,10692.0,40.8,0,0,0,1930000,583443.0,107.44,1490000,1458,1.36,152000,24300.0,9.52,580000,44712.0,235.28,,0,0,4460000,762534.0,6224.72,866000,34020.0,369.92,,20898.0,243.44, Malta_200000.0_-52974.0_296.48;, Meridione (Italia)_nan_947700.0_6367.52;
08:40 27-04-2022,336,40,40,2430000,13600.0,0,0,0,0,0,0,72700,10692.0,40.8,0,0,0,1930000,583443.0,107.44,1490000,1458,1.36,152000,24300.0,9.52,580000,44712.0,235.28,,0,0,4460000,762534.0,6224.72,866000,34020.0,369.92,,20898.0,243.44, Malta_200000.0_-52974.0_296.48;, Meridione (Italia)_nan_947700.0_6367.52;
08:50 27-04-2022,336,40,40,2430000,13600.0,0,0,0,0,0,0,72700,10692.0,40.8,0,0,0,1930000,583443.0,107.44,1490000,1458,1.36,152000,24300.0,9.52,580000,44712.0,235.28,,0,0,4460000,762534.0,6224.72,866000,34020.0,369.92,,20898.0,243.44, Malta_200000.0_-52974.0_296.48;, Meridione (Italia)_nan_947700.0_6367.52;
09:00 27-04-2022,315,43,43,2310000,12200.0,0,0,0,0,0,0,72700,11319.0,43.92,0,0,0,1930000,603372.0,111.02,1490000,64449,48.8,152000,25410.0,9.76,580000,48279.0,256.2,,0,0,4460000,810117.0,6645.34,866000,37653.0,409.92,,21252.0,250.1, Malta_200000.0_-54978.0_290.36;, Meridione (Italia)_nan_688380.0_4424.94;
09:10 27-04-2022,315,43,43,2310000,12200.0,0,0,0,0,0,0,72700,11319.0,43.92,0,0,0,1930000,603372.0,111.02,1490000,64449,48.8,152000,25410.0,9.76,580000,48279.0,256.2,,0,0,4460000,810117.0,6645.34,866000,37653.0,409.92,,21252.0,250.1, Malta_200000.0_-54978.0_290.36;, Meridione (Italia)_nan_688380.0_4424.94;
09:20 27-04-2022,315,43,43,2310000,12200.0,0,0,0,0,0,0,72700,11319.0,43.92,0,0,0,1930000,603372.0,111.02,1490000,64449,48.8,152000,25410.0,9.76,580000,48279.0,256.2,,0,0,4460000,810117.0,6645.34,866000,37653.0,409.92,,21252.0,250.1, Malta_200000.0_-54978.0_290.36;, Meridione (Italia)_nan_688380.0_4424.94;
09:30 27-04-2022,315,43,43,2310000,12200.0,0,0,0,0,0,0,72700,11319.0,43.92,0,0,0,1930000,603372.0,111.02,1490000,64449,48.8,152000,25410.0,9.76,580000,48279.0,256.2,,0,0,4460000,810117.0,6645.34,866000,37653.0,409.92,,21252.0,250.1, Malta_200000.0_-54978.0_290.36;, Meridione (Italia)_nan_688380.0_4424.94;
09:40 27-04-2022,315,43,43,2310000,12200.0,0,0,0,0,0,0,72700,11319.0,43.92,0,0,0,1930000,603372.0,111.02,1490000,64449,48.8,152000,25410.0,9.76,580000,48279.0,256.2,,0,0,4460000,810117.0,6645.34,866000,37653.0,409.92,,21252.0,250.1, Malta_200000.0_-54978.0_290.36;, Meridione (Italia)_nan_688380.0_4424.94;
09:50 27-04-2022,315,43,43,2310000,12200.0,0,0,0,0,0,0,72700,11319.0,43.92,0,0,0,1930000,603372.0,111.02,1490000,64449,48.8,152000,25410.0,9.76,580000,48279.0,256.2,,0,0,4460000,810117.0,6645.34,866000,37653.0,409.92,,21252.0,250.1, Malta_200000.0_-54978.0_290.36;, Meridione (Italia)_nan_688380.0_4424.94;
10:00 27-04-2022,294,49,49,2600000,12700.0,0,0,0,0,0,0,72700,11700.0,44.45,0,0,0,1930000,597740.0,109.22,1490000,240240,180.34,152000,24440.0,10.16,580000,93860.0,494.03,,0,0,4460000,842400.0,6865.62,866000,54340.0,586.74,,20800.0,241.3, Malta_200000.0_-35100.0_171.45;, Meridione (Italia)_nan_714740.0_4168.14;
10:10 27-04-2022,294,49,49,2600000,12700.0,0,0,0,0,0,0,72700,11700.0,44.45,0,0,0,1930000,597740.0,109.22,1490000,240240,180.34,152000,24440.0,10.16,580000,93860.0,494.03,,0,0,4460000,842400.0,6865.62,866000,54340.0,586.74,,20800.0,241.3, Malta_200000.0_-35100.0_171.45;, Meridione (Italia)_nan_714740.0_4168.14;
10:20 27-04-2022,294,49,49,2600000,12700.0,0,0,0,0,0,0,72700,11700.0,44.45,0,0,0,1930000,597740.0,109.22,1490000,240240,180.34,152000,24440.0,10.16,580000,93860.0,494.03,,0,0,4460000,842400.0,6865.62,866000,54340.0,586.74,,20800.0,241.3, Malta_200000.0_-35100.0_171.45;, Meridione (Italia)_nan_714740.0_4168.14;
10:30 27-04-2022,294,49,49,2600000,12700.0,0,0,0,0,0,0,72700,11700.0,44.45,0,0,0,1930000,597740.0,109.22,1490000,240240,180.34,152000,24440.0,10.16,580000,93860.0,494.03,,0,0,4460000,842400.0,6865.62,866000,54340.0,586.74,,20800.0,241.3, Malta_200000.0_-35100.0_171.45;, Meridione (Italia)_nan_714740.0_4168.14;
10:40 27-04-2022,294,49,49,2600000,12700.0,0,0,0,0,0,0,72700,11700.0,44.45,0,0,0,1930000,597740.0,109.22,1490000,240240,180.34,152000,24440.0,10.16,580000,93860.0,494.03,,0,0,4460000,842400.0,6865.62,866000,54340.0,586.74,,20800.0,241.3, Malta_200000.0_-35100.0_171.45;, Meridione (Italia)_nan_714740.0_4168.14;
10:50 27-04-2022,294,49,49,2600000,12700.0,0,0,0,0,0,0,72700,11700.0,44.45,0,0,0,1930000,597740.0,109.22,1490000,240240,180.34,152000,24440.0,10.16,580000,93860.0,494.03,,0,0,4460000,842400.0,6865.62,866000,54340.0,586.74,,20800.0,241.3, Malta_200000.0_-35100.0_171.45;, Meridione (Italia)_nan_714740.0_4168.14;
11:00 27-04-2022,264,54,54,2490000,11000.0,0,0,0,0,0,0,72700,11454.0,44.0,0,0,0,1930000,610299.0,112.2,1490000,408360,306.9,152000,24651.0,9.9,580000,51543.0,272.8,,0,0,4460000,791073.0,6474.6,866000,69720.0,755.7,,20418.0,238.7,, Meridione (Italia)_nan_499743.0_2762.1; Malta_200000.0_2988.0_23.1;
11:10 27-04-2022,264,54,54,2490000,11000.0,0,0,0,0,0,0,72700,11454.0,44.0,0,0,0,1930000,610299.0,112.2,1490000,408360,306.9,152000,24651.0,9.9,580000,51543.0,272.8,,0,0,4460000,791073.0,6474.6,866000,69720.0,755.7,,20418.0,238.7,, Meridione (Italia)_nan_499743.0_2762.1; Malta_200000.0_2988.0_23.1;
11:20 27-04-2022,264,54,54,2490000,11000.0,0,0,0,0,0,0,72700,11454.0,44.0,0,0,0,1930000,610299.0,112.2,1490000,408360,306.9,152000,24651.0,9.9,580000,51543.0,272.8,,0,0,4460000,791073.0,6474.6,866000,69720.0,755.7,,20418.0,238.7,, Meridione (Italia)_nan_499743.0_2762.1; Malta_200000.0_2988.0_23.1;
11:30 27-04-2022,264,54,54,2490000,11000.0,0,0,0,0,0,0,72700,11454.0,44.0,0,0,0,1930000,610299.0,112.2,1490000,408360,306.9,152000,24651.0,9.9,580000,51543.0,272.8,,0,0,4460000,791073.0,6474.6,866000,69720.0,755.7,,20418.0,238.7,, Meridione (Italia)_nan_499743.0_2762.1; Malta_200000.0_2988.0_23.1;
11:40 27-04-2022,264,54,54,2490000,11000.0,0,0,0,0,0,0,72700,11454.0,44.0,0,0,0,1930000,610299.0,112.2,1490000,408360,306.9,152000,24651.0,9.9,580000,51543.0,272.8,,0,0,4460000,791073.0,6474.6,866000,69720.0,755.7,,20418.0,238.7,, Meridione (Italia)_nan_499743.0_2762.1; Malta_200000.0_2988.0_23.1;
11:50 27-04-2022,264,54,54,2490000,11000.0,0,0,0,0,0,0,72700,11454.0,44.0,0,0,0,1930000,610299.0,112.2,1490000,408360,306.9,152000,24651.0,9.9,580000,51543.0,272.8,,0,0,4460000,791073.0,6474.6,866000,69720.0,755.7,,20418.0,238.7,, Meridione (Italia)_nan_499743.0_2762.1; Malta_200000.0_2988.0_23.1;
12:00 27-04-2022,236,58,58,2430000,9580.0,0,0,0,0,0,0,72700,11664.0,45.03,0,0,0,1930000,649539.0,118.79,1490000,531684,398.53,152000,25272.0,10.54,580000,3645.0,19.16,,0,0,4460000,744066.0,6077.55,866000,63180.0,684.97,,19926.0,231.84, Malta_200000.0_-14094.0_55.56;, Meridione (Italia)_nan_381024.0_1992.64;
12:10 27-04-2022,236,58,58,2430000,9580.0,0,0,0,0,0,0,72700,11664.0,45.03,0,0,0,1930000,649539.0,118.79,1490000,531684,398.53,152000,25272.0,10.54,580000,3645.0,19.16,,0,0,4460000,744066.0,6077.55,866000,63180.0,684.97,,19926.0,231.84, Malta_200000.0_-14094.0_55.56;, Meridione (Italia)_nan_381024.0_1992.64;
12:20 27-04-2022,236,58,58,2430000,9580.0,0,0,0,0,0,0,72700,11664.0,45.03,0,0,0,1930000,649539.0,118.79,1490000,531684,398.53,152000,25272.0,10.54,580000,3645.0,19.16,,0,0,4460000,744066.0,6077.55,866000,63180.0,684.97,,19926.0,231.84, Malta_200000.0_-14094.0_55.56;, Meridione (Italia)_nan_381024.0_1992.64;
12:30 27-04-2022,236,58,58,2430000,9580.0,0,0,0,0,0,0,72700,11664.0,45.03,0,0,0,1930000,649539.0,118.79,1490000,531684,398.53,152000,25272.0,10.54,580000,3645.0,19.16,,0,0,4460000,744066.0,6077.55,866000,63180.0,684.97,,19926.0,231.84, Malta_200000.0_-14094.0_55.56;, Meridione (Italia)_nan_381024.0_1992.64;
12:40 27-04-2022,236,58,58,2430000,9580.0,0,0,0,0,0,0,72700,11664.0,45.03,0,0,0,1930000,649539.0,118.79,1490000,531684,398.53,152000,25272.0,10.54,580000,3645.0,19.16,,0,0,4460000,744066.0,6077.55,866000,63180.0,684.97,,19926.0,231.84, Malta_200000.0_-14094.0_55.56;, Meridione (Italia)_nan_381024.0_1992.64;
12:50 27-04-2022,236,58,58,2430000,9580.0,0,0,0,0,0,0,72700,11664.0,45.03,0,0,0,1930000,649539.0,118.79,1490000,531684,398.53,152000,25272.0,10.54,580000,3645.0,19.16,,0,0,4460000,744066.0,6077.55,866000,63180.0,684.97,,19926.0,231.84, Malta_200000.0_-14094.0_55.56;, Meridione (Italia)_nan_381024.0_1992.64;
13:00 27-04-2022,215,63,63,2560000,9170.0,0,0,0,0,0,0,72700,11520.0,44.02,0,0,0,1930000,739840.0,135.72,1490000,609280,456.67,152000,26624.0,11.0,580000,-29184.0,,,0,0,4460000,698112.0,5695.49,866000,65792.0,711.59,,19200.0,223.75, Malta_200000.0_-55040.0_197.15;, Meridione (Italia)_nan_389632.0_1892.69;
13:10 27-04-2022,215,63,63,2560000,9170.0,0,0,0,0,0,0,72700,11520.0,44.02,0,0,0,1930000,739840.0,135.72,1490000,609280,456.67,152000,26624.0,11.0,580000,-29184.0,,,0,0,4460000,698112.0,5695.49,866000,65792.0,711.59,,19200.0,223.75, Malta_200000.0_-55040.0_197.15;, Meridione (Italia)_nan_389632.0_1892.69;
13:20 27-04-2022,215,63,63,2560000,9170.0,0,0,0,0,0,0,72700,11520.0,44.02,0,0,0,1930000,739840.0,135.72,1490000,609280,456.67,152000,26624.0,11.0,580000,-29184.0,,,0,0,4460000,698112.0,5695.49,866000,65792.0,711.59,,19200.0,223.75, Malta_200000.0_-55040.0_197.15;, Meridione (Italia)_nan_389632.0_1892.69;
13:30 27-04-2022,215,63,63,2560000,9170.0,0,0,0,0,0,0,72700,11520.0,44.02,0,0,0,1930000,739840.0,135.72,1490000,609280,456.67,152000,26624.0,11.0,580000,-29184.0,,,0,0,4460000,698112.0,5695.49,866000,65792.0,711.59,,19200.0,223.75, Malta_200000.0_-55040.0_197.15;, Meridione (Italia)_nan_389632.0_1892.69;
13:40 27-04-2022,215,63,63,2560000,9170.0,0,0,0,0,0,0,72700,11520.0,44.02,0,0,0,1930000,739840.0,135.72,1490000,609280,456.67,152000,26624.0,11.0,580000,-29184.0,,,0,0,4460000,698112.0,5695.49,866000,65792.0,711.59,,19200.0,223.75, Malta_200000.0_-55040.0_197.15;, Meridione (Italia)_nan_389632.0_1892.69;
13:50 27-04-2022,215,63,63,2560000,9170.0,0,0,0,0,0,0,72700,11520.0,44.02,0,0,0,1930000,739840.0,135.72,1490000,609280,456.67,152000,26624.0,11.0,580000,-29184.0,,,0,0,4460000,698112.0,5695.49,866000,65792.0,711.59,,19200.0,223.75, Malta_200000.0_-55040.0_197.15;, Meridione (Italia)_nan_389632.0_1892.69;
14:00 27-04-2022,204,64,64,2440000,8280.0,0,0,0,0,0,0,72700,11468.0,43.88,0,0,0,1930000,772016.0,141.59,1490000,618784,463.68,152000,26840.0,10.76,580000,-107848.0,,,0,0,4460000,674416.0,5501.23,866000,70272.0,759.28,,19032.0,221.08, Malta_200000.0_-37088.0_125.86;, Meridione (Italia)_nan_247172.0_1138.5;
