timestamp,carbon_intensity,low_emissions,renewable_emissions,total_production,total_emissions,nucleare_installed_capacity,nucleare_production,nucleare_emissions,geotermico_installed_capacity,geotermico_production,geotermico_emissions,biomassa_installed_capacity,biomassa_production,biomassa_emissions,carbone_installed_capacity,carbone_production,carbone_emissions,eolico_installed_capacity,eolico_production,eolico_emissions,fotovoltaico_installed_capacity,fotovoltaico_production,fotovoltaico_emissions,idroelettrico_installed_capacity,idroelettrico_production,idroelettrico_emissions,accumuloidro_installed_capacity,accumuloidro_production,accumuloidro_emissions,batterieaccu_installed_capacity,batterieaccu_production,batterieaccu_emissions,gas_installed_capacity,gas_production,gas_emissions,petrolio_installed_capacity,petrolio_production,petrolio_emissions,sconosciuto_installed_capacity,sconosciuto_production,sconosciuto_emissions,exchange_export,exchange_import
08:40 05-05-2022,339,55,29,561000,3170,,,,,,,56500,54753.6,210.17,,,,139000,16269.0,2.85,268000,729.3,0.63,23000,4263.6,1.58,,0,0,,0,0,11600,6227.1,51.04,,,,82400,,,, Belgio_nan_197079.3_645.41; Germania_nan_281622.0_2257.99;
08:50 05-05-2022,339,55,29,561000,3170,,,,,,,56500,54753.6,210.17,,,,139000,16269.0,2.85,268000,729.3,0.63,23000,4263.6,1.58,,0,0,,0,0,11600,6227.1,51.04,,,,82400,,,, Belgio_nan_197079.3_645.41; Germania_nan_281622.0_2257.99;
09:00 05-05-2022,344,55,34,631000,3620,,,,,,,56500,54518.4,208.87,,,,139000,8770.9,1.45,268000,8013.7,6.15,23000,5489.7,2.17,,0,0,,0,0,11600,20507.5,167.61,,,,82400,,,, Belgio_nan_202992.7_699.02; Germania_nan_330770.2_2534.72;
09:10 05-05-2022,344,55,34,631000,3620,,,,,,,56500,54518.4,208.87,,,,139000,8770.9,1.45,268000,8013.7,6.15,23000,5489.7,2.17,,0,0,,0,0,11600,20507.5,167.61,,,,82400,,,, Belgio_nan_202992.7_699.02; Germania_nan_330770.2_2534.72;
09:20 05-05-2022,344,55,34,631000,3620,,,,,,,56500,54518.4,208.87,,,,139000,8770.9,1.45,268000,8013.7,6.15,23000,5489.7,2.17,,0,0,,0,0,11600,20507.5,167.61,,,,82400,,,, Belgio_nan_202992.7_699.02; Germania_nan_330770.2_2534.72;
09:30 05-05-2022,344,55,34,631000,3620,,,,,,,56500,54518.4,208.87,,,,139000,8770.9,1.45,268000,8013.7,6.15,23000,5489.7,2.17,,0,0,,0,0,11600,20507.5,167.61,,,,82400,,,, Belgio_nan_202992.7_699.02; Germania_nan_330770.2_2534.72;
09:40 05-05-2022,344,55,34,631000,3620,,,,,,,56500,54518.4,208.87,,,,139000,8770.9,1.45,268000,8013.7,6.15,23000,5489.7,2.17,,0,0,,0,0,11600,20507.5,167.61,,,,82400,,,, Belgio_nan_202992.7_699.02; Germania_nan_330770.2_2534.72;
09:50 05-05-2022,344,55,34,631000,3620,,,,,,,56500,54518.4,208.87,,,,139000,8770.9,1.45,268000,8013.7,6.15,23000,5489.7,2.17,,0,0,,0,0,11600,20507.5,167.61,,,,82400,,,, Belgio_nan_202992.7_699.02; Germania_nan_330770.2_2534.72;
10:00 05-05-2022,314,60,42,644000,3370,,,,,,,56500,53774.0,205.91,,,,139000,6504.4,1.35,268000,23506.0,17.52,23000,4765.6,2.02,,0,0,,0,0,11600,12751.2,104.13,,,,82400,,,, Belgio_nan_189529.2_649.4; Germania_nan_353234.0_2390.0;
10:10 05-05-2022,314,60,42,644000,3370,,,,,,,56500,53774.0,205.91,,,,139000,6504.4,1.35,268000,23506.0,17.52,23000,4765.6,2.02,,0,0,,0,0,11600,12751.2,104.13,,,,82400,,,, Belgio_nan_189529.2_649.4; Germania_nan_353234.0_2390.0;
10:20 05-05-2022,314,60,42,644000,3370,,,,,,,56500,53774.0,205.91,,,,139000,6504.4,1.35,268000,23506.0,17.52,23000,4765.6,2.02,,0,0,,0,0,11600,12751.2,104.13,,,,82400,,,, Belgio_nan_189529.2_649.4; Germania_nan_353234.0_2390.0;
10:30 05-05-2022,314,60,42,644000,3370,,,,,,,56500,53774.0,205.91,,,,139000,6504.4,1.35,268000,23506.0,17.52,23000,4765.6,2.02,,0,0,,0,0,11600,12751.2,104.13,,,,82400,,,, Belgio_nan_189529.2_649.4; Germania_nan_353234.0_2390.0;
10:40 05-05-2022,314,60,42,644000,3370,,,,,,,56500,53774.0,205.91,,,,139000,6504.4,1.35,268000,23506.0,17.52,23000,4765.6,2.02,,0,0,,0,0,11600,12751.2,104.13,,,,82400,,,, Belgio_nan_189529.2_649.4; Germania_nan_353234.0_2390.0;
10:50 05-05-2022,314,60,42,644000,3370,,,,,,,56500,53774.0,205.91,,,,139000,6504.4,1.35,268000,23506.0,17.52,23000,4765.6,2.02,,0,0,,0,0,11600,12751.2,104.13,,,,82400,,,, Belgio_nan_189529.2_649.4; Germania_nan_353234.0_2390.0;
11:00 05-05-2022,327,60,48,654000,3560,,,,,,,56500,54282.0,207.9,,,,139000,3531.6,0.71,268000,44799.0,33.46,23000,2485.2,1.07,,0,0,,0,0,11600,8763.6,71.56,,,,82400,,,, Belgio_nan_123802.2_414.03; Germania_nan_416401.8_2831.62;
11:10 05-05-2022,327,60,48,654000,3560,,,,,,,56500,54282.0,207.9,,,,139000,3531.6,0.71,268000,44799.0,33.46,23000,2485.2,1.07,,0,0,,0,0,11600,8763.6,71.56,,,,82400,,,, Belgio_nan_123802.2_414.03; Germania_nan_416401.8_2831.62;
11:20 05-05-2022,327,60,48,654000,3560,,,,,,,56500,54282.0,207.9,,,,139000,3531.6,0.71,268000,44799.0,33.46,23000,2485.2,1.07,,0,0,,0,0,11600,8763.6,71.56,,,,82400,,,, Belgio_nan_123802.2_414.03; Germania_nan_416401.8_2831.62;
11:30 05-05-2022,327,60,48,654000,3560,,,,,,,56500,54282.0,207.9,,,,139000,3531.6,0.71,268000,44799.0,33.46,23000,2485.2,1.07,,0,0,,0,0,11600,8763.6,71.56,,,,82400,,,, Belgio_nan_123802.2_414.03; Germania_nan_416401.8_2831.62;
11:40 05-05-2022,327,60,48,654000,3560,,,,,,,56500,54282.0,207.9,,,,139000,3531.6,0.71,268000,44799.0,33.46,23000,2485.2,1.07,,0,0,,0,0,11600,8763.6,71.56,,,,82400,,,, Belgio_nan_123802.2_414.03; Germania_nan_416401.8_2831.62;
11:50 05-05-2022,327,60,48,654000,3560,,,,,,,56500,54282.0,207.9,,,,139000,3531.6,0.71,268000,44799.0,33.46,23000,2485.2,1.07,,0,0,,0,0,11600,8763.6,71.56,,,,82400,,,, Belgio_nan_123802.2_414.03; Germania_nan_416401.8_2831.62;
12:00 05-05-2022,292,66,57,655000,3190,,,,,,,56500,52007.0,199.38,,,,139000,262.0,0.0,268000,65500.0,49.13,23000,6746.5,2.55,,0,0,,0,0,11600,10218.0,83.58,,,,82400,,,, Belgio_nan_71264.0_220.75; Germania_nan_449002.5_2634.3;
12:10 05-05-2022,292,66,57,655000,3190,,,,,,,56500,52007.0,199.38,,,,139000,262.0,0.0,268000,65500.0,49.13,23000,6746.5,2.55,,0,0,,0,0,11600,10218.0,83.58,,,,82400,,,, Belgio_nan_71264.0_220.75; Germania_nan_449002.5_2634.3;
12:20 05-05-2022,292,66,57,655000,3190,,,,,,,56500,52007.0,199.38,,,,139000,262.0,0.0,268000,65500.0,49.13,23000,6746.5,2.55,,0,0,,0,0,11600,10218.0,83.58,,,,82400,,,, Belgio_nan_71264.0_220.75; Germania_nan_449002.5_2634.3;
12:30 05-05-2022,292,66,57,655000,3190,,,,,,,56500,52007.0,199.38,,,,139000,262.0,0.0,268000,65500.0,49.13,23000,6746.5,2.55,,0,0,,0,0,11600,10218.0,83.58,,,,82400,,,, Belgio_nan_71264.0_220.75; Germania_nan_449002.5_2634.3;
12:40 05-05-2022,292,66,57,655000,3190,,,,,,,56500,52007.0,199.38,,,,139000,262.0,0.0,268000,65500.0,49.13,23000,6746.5,2.55,,0,0,,0,0,11600,10218.0,83.58,,,,82400,,,, Belgio_nan_71264.0_220.75; Germania_nan_449002.5_2634.3;
12:50 05-05-2022,292,66,57,655000,3190,,,,,,,56500,52007.0,199.38,,,,139000,262.0,0.0,268000,65500.0,49.13,23000,6746.5,2.55,,0,0,,0,0,11600,10218.0,83.58,,,,82400,,,, Belgio_nan_71264.0_220.75; Germania_nan_449002.5_2634.3;
13:00 05-05-2022,285,67,59,663000,3150,,,,,,,56500,44553.6,170.42,,,,139000,0.0,0.0,268000,102300.9,76.55,23000,9282.0,3.78,,0,0,,0,0,11600,13989.3,114.34,,,,82400,,,, Belgio_nan_61791.6_181.44; Germania_nan_431082.6_2603.47;
13:10 05-05-2022,285,67,59,663000,3150,,,,,,,56500,44553.6,170.42,,,,139000,0.0,0.0,268000,102300.9,76.55,23000,9282.0,3.78,,0,0,,0,0,11600,13989.3,114.34,,,,82400,,,, Belgio_nan_61791.6_181.44; Germania_nan_431082.6_2603.47;
13:20 05-05-2022,285,67,59,663000,3150,,,,,,,56500,44553.6,170.42,,,,139000,0.0,0.0,268000,102300.9,76.55,23000,9282.0,3.78,,0,0,,0,0,11600,13989.3,114.34,,,,82400,,,, Belgio_nan_61791.6_181.44; Germania_nan_431082.6_2603.47;
13:30 05-05-2022,285,67,59,663000,3150,,,,,,,56500,44553.6,170.42,,,,139000,0.0,0.0,268000,102300.9,76.55,23000,9282.0,3.78,,0,0,,0,0,11600,13989.3,114.34,,,,82400,,,, Belgio_nan_61791.6_181.44; Germania_nan_431082.6_2603.47;
13:40 05-05-2022,285,67,59,663000,3150,,,,,,,56500,44553.6,170.42,,,,139000,0.0,0.0,268000,102300.9,76.55,23000,9282.0,3.78,,0,0,,0,0,11600,13989.3,114.34,,,,82400,,,, Belgio_nan_61791.6_181.44; Germania_nan_431082.6_2603.47;
13:50 05-05-2022,285,67,59,663000,3150,,,,,,,56500,44553.6,170.42,,,,139000,0.0,0.0,268000,102300.9,76.55,23000,9282.0,3.78,,0,0,,0,0,11600,13989.3,114.34,,,,82400,,,, Belgio_nan_61791.6_181.44; Germania_nan_431082.6_2603.47;
14:00 05-05-2022,260,70,63,659000,2850,,,,,,,56500,47975.2,183.83,,,,139000,527.2,0.0,268000,103265.3,77.23,23000,5008.4,2.0,,0,0,,0,0,11600,11268.9,91.77,,,,82400,,,, Belgio_nan_63725.3_185.53; Germania_nan_427229.7_2309.64;
14:10 05-05-2022,260,70,63,659000,2850,,,,,,,56500,47975.2,183.83,,,,139000,527.2,0.0,268000,103265.3,77.23,23000,5008.4,2.0,,0,0,,0,0,11600,11268.9,91.77,,,,82400,,,, Belgio_nan_63725.3_185.53; Germania_nan_427229.7_2309.64;
14:20 05-05-2022,260,70,63,659000,2850,,,,,,,56500,47975.2,183.83,,,,139000,527.2,0.0,268000,103265.3,77.23,23000,5008.4,2.0,,0,0,,0,0,11600,11268.9,91.77,,,,82400,,,, Belgio_nan_63725.3_185.53; Germania_nan_427229.7_2309.64;
14:30 05-05-2022,260,70,63,659000,2850,,,,,,,56500,47975.2,183.83,,,,139000,527.2,0.0,268000,103265.3,77.23,23000,5008.4,2.0,,0,0,,0,0,11600,11268.9,91.77,,,,82400,,,, Belgio_nan_63725.3_185.53; Germania_nan_427229.7_2309.64;
14:40 05-05-2022,260,70,63,659000,2850,,,,,,,56500,47975.2,183.83,,,,139000,527.2,0.0,268000,103265.3,77.23,23000,5008.4,2.0,,0,0,,0,0,11600,11268.9,91.77,,,,82400,,,, Belgio_nan_63725.3_185.53; Germania_nan_427229.7_2309.64;
14:50 05-05-2022,260,70,63,659000,2850,,,,,,,56500,47975.2,183.83,,,,139000,527.2,0.0,268000,103265.3,77.23,23000,5008.4,2.0,,0,0,,0,0,11600,11268.9,91.77,,,,82400,,,, Belgio_nan_63725.3_185.53; Germania_nan_427229.7_2309.64;
15:00 05-05-2022,262,69,58,666000,2910,,,,,,,56500,47752.2,182.75,,,,139000,999.0,0.29,268000,87712.2,65.77,23000,7725.6,3.2,,0,0,,0,0,11600,7259.4,59.07,,,,82400,,,, Belgio_nan_131468.4_370.44; Germania_nan_383083.2_2228.48;
15:10 05-05-2022,262,69,58,666000,2910,,,,,,,56500,47752.2,182.75,,,,139000,999.0,0.29,268000,87712.2,65.77,23000,7725.6,3.2,,0,0,,0,0,11600,7259.4,59.07,,,,82400,,,, Belgio_nan_131468.4_370.44; Germania_nan_383083.2_2228.48;
15:20 05-05-2022,262,69,58,666000,2910,,,,,,,56500,47752.2,182.75,,,,139000,999.0,0.29,268000,87712.2,65.77,23000,7725.6,3.2,,0,0,,0,0,11600,7259.4,59.07,,,,82400,,,, Belgio_nan_131468.4_370.44; Germania_nan_383083.2_2228.48;
15:30 05-05-2022,262,69,58,666000,2910,,,,,,,56500,47752.2,182.75,,,,139000,999.0,0.29,268000,87712.2,65.77,23000,7725.6,3.2,,0,0,,0,0,11600,7259.4,59.07,,,,82400,,,, Belgio_nan_131468.4_370.44; Germania_nan_383083.2_2228.48;
15:40 05-05-2022,262,69,58,666000,2910,,,,,,,56500,47752.2,182.75,,,,139000,999.0,0.29,268000,87712.2,65.77,23000,7725.6,3.2,,0,0,,0,0,11600,7259.4,59.07,,,,82400,,,, Belgio_nan_131468.4_370.44; Germania_nan_383083.2_2228.48;
15:50 05-05-2022,262,69,58,666000,2910,,,,,,,56500,47752.2,182.75,,,,139000,999.0,0.29,268000,87712.2,65.77,23000,7725.6,3.2,,0,0,,0,0,11600,7259.4,59.07,,,,82400,,,, Belgio_nan_131468.4_370.44; Germania_nan_383083.2_2228.48;
16:00 05-05-2022,249,70,55,657000,2720,,,,,,,56500,48486.6,185.5,,,,139000,2496.6,0.54,268000,57027.6,42.7,23000,1248.3,0.54,,0,0,,0,0,11600,11497.5,93.84,,,,82400,,,, Belgio_nan_199268.1_525.5; Germania_nan_336975.3_1871.63;
16:10 05-05-2022,249,70,55,657000,2720,,,,,,,56500,48486.6,185.5,,,,139000,2496.6,0.54,268000,57027.6,42.7,23000,1248.3,0.54,,0,0,,0,0,11600,11497.5,93.84,,,,82400,,,, Belgio_nan_199268.1_525.5; Germania_nan_336975.3_1871.63;
16:20 05-05-2022,249,70,55,657000,2720,,,,,,,56500,48486.6,185.5,,,,139000,2496.6,0.54,268000,57027.6,42.7,23000,1248.3,0.54,,0,0,,0,0,11600,11497.5,93.84,,,,82400,,,, Belgio_nan_199268.1_525.5; Germania_nan_336975.3_1871.63;
16:30 05-05-2022,249,70,55,657000,2720,,,,,,,56500,48486.6,185.5,,,,139000,2496.6,0.54,268000,57027.6,42.7,23000,1248.3,0.54,,0,0,,0,0,11600,11497.5,93.84,,,,82400,,,, Belgio_nan_199268.1_525.5; Germania_nan_336975.3_1871.63;
16:40 05-05-2022,249,70,55,657000,2720,,,,,,,56500,48486.6,185.5,,,,139000,2496.6,0.54,268000,57027.6,42.7,23000,1248.3,0.54,,0,0,,0,0,11600,11497.5,93.84,,,,82400,,,, Belgio_nan_199268.1_525.5; Germania_nan_336975.3_1871.63;
16:50 05-05-2022,249,70,55,657000,2720,,,,,,,56500,48486.6,185.5,,,,139000,2496.6,0.54,268000,57027.6,42.7,23000,1248.3,0.54,,0,0,,0,0,11600,11497.5,93.84,,,,82400,,,, Belgio_nan_199268.1_525.5; Germania_nan_336975.3_1871.63;
17:00 05-05-2022,248,70,51,640000,2650,,,,,,,56500,41280.0,158.2,,,,139000,5504.0,1.06,268000,36224.0,27.3,23000,9472.0,3.71,,0,0,,0,0,11600,3776.0,30.74,,,,82400,,,, Belgio_nan_230976.0_611.09; Germania_nan_312768.0_1818.17;
17:10 05-05-2022,248,70,51,640000,2650,,,,,,,56500,41280.0,158.2,,,,139000,5504.0,1.06,268000,36224.0,27.3,23000,9472.0,3.71,,0,0,,0,0,11600,3776.0,30.74,,,,82400,,,, Belgio_nan_230976.0_611.09; Germania_nan_312768.0_1818.17;
17:20 05-05-2022,248,70,51,640000,2650,,,,,,,56500,41280.0,158.2,,,,139000,5504.0,1.06,268000,36224.0,27.3,23000,9472.0,3.71,,0,0,,0,0,11600,3776.0,30.74,,,,82400,,,, Belgio_nan_230976.0_611.09; Germania_nan_312768.0_1818.17;
17:30 05-05-2022,248,70,51,640000,2650,,,,,,,56500,41280.0,158.2,,,,139000,5504.0,1.06,268000,36224.0,27.3,23000,9472.0,3.71,,0,0,,0,0,11600,3776.0,30.74,,,,82400,,,, Belgio_nan_230976.0_611.09; Germania_nan_312768.0_1818.17;
17:40 05-05-2022,248,70,51,640000,2650,,,,,,,56500,41280.0,158.2,,,,139000,5504.0,1.06,268000,36224.0,27.3,23000,9472.0,3.71,,0,0,,0,0,11600,3776.0,30.74,,,,82400,,,, Belgio_nan_230976.0_611.09; Germania_nan_312768.0_1818.17;
17:50 05-05-2022,248,70,51,640000,2650,,,,,,,56500,41280.0,158.2,,,,139000,5504.0,1.06,268000,36224.0,27.3,23000,9472.0,3.71,,0,0,,0,0,11600,3776.0,30.74,,,,82400,,,, Belgio_nan_230976.0_611.09; Germania_nan_312768.0_1818.17;
18:00 05-05-2022,262,68,50,638000,2790,,,,,,,56500,51741.8,198.37,,,,139000,2998.6,0.56,268000,46765.4,35.15,23000,7018.0,2.79,,0,0,,0,0,11600,8740.6,71.42,,,,82400,,,, Belgio_nan_207988.0_572.51; Germania_nan_312747.6_1909.2;
18:10 05-05-2022,262,68,50,638000,2790,,,,,,,56500,51741.8,198.37,,,,139000,2998.6,0.56,268000,46765.4,35.15,23000,7018.0,2.79,,0,0,,0,0,11600,8740.6,71.42,,,,82400,,,, Belgio_nan_207988.0_572.51; Germania_nan_312747.6_1909.2;
18:20 05-05-2022,262,68,50,638000,2790,,,,,,,56500,51741.8,198.37,,,,139000,2998.6,0.56,268000,46765.4,35.15,23000,7018.0,2.79,,0,0,,0,0,11600,8740.6,71.42,,,,82400,,,, Belgio_nan_207988.0_572.51; Germania_nan_312747.6_1909.2;
18:30 05-05-2022,262,68,50,638000,2790,,,,,,,56500,51741.8,198.37,,,,139000,2998.6,0.56,268000,46765.4,35.15,23000,7018.0,2.79,,0,0,,0,0,11600,8740.6,71.42,,,,82400,,,, Belgio_nan_207988.0_572.51; Germania_nan_312747.6_1909.2;
18:40 05-05-2022,262,68,50,638000,2790,,,,,,,56500,51741.8,198.37,,,,139000,2998.6,0.56,268000,46765.4,35.15,23000,7018.0,2.79,,0,0,,0,0,11600,8740.6,71.42,,,,82400,,,, Belgio_nan_207988.0_572.51; Germania_nan_312747.6_1909.2;
18:50 05-05-2022,262,68,50,638000,2790,,,,,,,56500,51741.8,198.37,,,,139000,2998.6,0.56,268000,46765.4,35.15,23000,7018.0,2.79,,0,0,,0,0,11600,8740.6,71.42,,,,82400,,,, Belgio_nan_207988.0_572.51; Germania_nan_312747.6_1909.2;
19:00 05-05-2022,284,65,46,634000,3000,,,,,,,56500,49769.0,190.8,,,,139000,4501.4,0.9,268000,45774.8,34.2,23000,3740.6,1.5,,0,0,,0,0,11600,15279.4,124.5,,,,82400,,,, Belgio_nan_196730.2_566.1; Germania_nan_318268.0_2081.7;
19:10 05-05-2022,284,65,46,634000,3000,,,,,,,56500,49769.0,190.8,,,,139000,4501.4,0.9,268000,45774.8,34.2,23000,3740.6,1.5,,0,0,,0,0,11600,15279.4,124.5,,,,82400,,,, Belgio_nan_196730.2_566.1; Germania_nan_318268.0_2081.7;
19:20 05-05-2022,284,65,46,634000,3000,,,,,,,56500,49769.0,190.8,,,,139000,4501.4,0.9,268000,45774.8,34.2,23000,3740.6,1.5,,0,0,,0,0,11600,15279.4,124.5,,,,82400,,,, Belgio_nan_196730.2_566.1; Germania_nan_318268.0_2081.7;
