timestamp,carbon_intensity,low_emissions,renewable_emissions,total_production,total_emissions,nucleare_installed_capacity,nucleare_production,nucleare_emissions,geotermico_installed_capacity,geotermico_production,geotermico_emissions,biomassa_installed_capacity,biomassa_production,biomassa_emissions,carbone_installed_capacity,carbone_production,carbone_emissions,eolico_installed_capacity,eolico_production,eolico_emissions,fotovoltaico_installed_capacity,fotovoltaico_production,fotovoltaico_emissions,idroelettrico_installed_capacity,idroelettrico_production,idroelettrico_emissions,accumuloidro_installed_capacity,accumuloidro_production,accumuloidro_emissions,batterieaccu_installed_capacity,batterieaccu_production,batterieaccu_emissions,gas_installed_capacity,gas_production,gas_emissions,petrolio_installed_capacity,petrolio_production,petrolio_emissions,sconosciuto_installed_capacity,sconosciuto_production,sconosciuto_emissions,exchange_export,exchange_import
00:40 30-04-2022,256,63,43,7020000,29900,1400000,1399788,281.06,0,0,0,116000,53352,206.31,2640000,1339416,18292.82,2960000,720954,131.56,1160000,0,0.0,6140000,2270970,908.96,0,0,0,,0,0,2220000,1235520,10082.28,,,,,,, Bulgaria_nan_-131274.0_559.13; Ungheria_nan_-102492.0_436.54; Moldavia_nan_-321516.0_1369.42; Serbia_1130000.0_-324324.0_1381.38; Ucra_650000.0_-84942.0_361.79;,
00:50 30-04-2022,256,63,43,7020000,29900,1400000,1399788,281.06,0,0,0,116000,53352,206.31,2640000,1339416,18292.82,2960000,720954,131.56,1160000,0,0.0,6140000,2270970,908.96,0,0,0,,0,0,2220000,1235520,10082.28,,,,,,, Bulgaria_nan_-131274.0_559.13; Ungheria_nan_-102492.0_436.54; Moldavia_nan_-321516.0_1369.42; Serbia_1130000.0_-324324.0_1381.38; Ucra_650000.0_-84942.0_361.79;,
01:00 30-04-2022,262,62,41,6540000,28500,1400000,1398252,279.3,0,0,0,116000,51666,199.5,2640000,1245216,17005.95,2960000,654000,119.7,1160000,0,0.0,6140000,1950882,780.9,0,0,0,,0,0,2220000,1239330,10114.65,,,,,,, Bulgaria_nan_-136032.0_592.8; Ungheria_nan_-54282.0_236.55; Moldavia_nan_-333540.0_1453.5; Serbia_1130000.0_-317190.0_1382.25; Ucra_650000.0_-85020.0_370.5;,
01:10 30-04-2022,262,62,41,6540000,28500,1400000,1398252,279.3,0,0,0,116000,51666,199.5,2640000,1245216,17005.95,2960000,654000,119.7,1160000,0,0.0,6140000,1950882,780.9,0,0,0,,0,0,2220000,1239330,10114.65,,,,,,, Bulgaria_nan_-136032.0_592.8; Ungheria_nan_-54282.0_236.55; Moldavia_nan_-333540.0_1453.5; Serbia_1130000.0_-317190.0_1382.25; Ucra_650000.0_-85020.0_370.5;,
01:20 30-04-2022,262,62,41,6540000,28500,1400000,1398252,279.3,0,0,0,116000,51666,199.5,2640000,1245216,17005.95,2960000,654000,119.7,1160000,0,0.0,6140000,1950882,780.9,0,0,0,,0,0,2220000,1239330,10114.65,,,,,,, Bulgaria_nan_-136032.0_592.8; Ungheria_nan_-54282.0_236.55; Moldavia_nan_-333540.0_1453.5; Serbia_1130000.0_-317190.0_1382.25; Ucra_650000.0_-85020.0_370.5;,
01:30 30-04-2022,262,62,41,6540000,28500,1400000,1398252,279.3,0,0,0,116000,51666,199.5,2640000,1245216,17005.95,2960000,654000,119.7,1160000,0,0.0,6140000,1950882,780.9,0,0,0,,0,0,2220000,1239330,10114.65,,,,,,, Bulgaria_nan_-136032.0_592.8; Ungheria_nan_-54282.0_236.55; Moldavia_nan_-333540.0_1453.5; Serbia_1130000.0_-317190.0_1382.25; Ucra_650000.0_-85020.0_370.5;,
01:40 30-04-2022,262,62,41,6540000,28500,1400000,1398252,279.3,0,0,0,116000,51666,199.5,2640000,1245216,17005.95,2960000,654000,119.7,1160000,0,0.0,6140000,1950882,780.9,0,0,0,,0,0,2220000,1239330,10114.65,,,,,,, Bulgaria_nan_-136032.0_592.8; Ungheria_nan_-54282.0_236.55; Moldavia_nan_-333540.0_1453.5; Serbia_1130000.0_-317190.0_1382.25; Ucra_650000.0_-85020.0_370.5;,
01:50 30-04-2022,262,62,41,6540000,28500,1400000,1398252,279.3,0,0,0,116000,51666,199.5,2640000,1245216,17005.95,2960000,654000,119.7,1160000,0,0.0,6140000,1950882,780.9,0,0,0,,0,0,2220000,1239330,10114.65,,,,,,, Bulgaria_nan_-136032.0_592.8; Ungheria_nan_-54282.0_236.55; Moldavia_nan_-333540.0_1453.5; Serbia_1130000.0_-317190.0_1382.25; Ucra_650000.0_-85020.0_370.5;,
02:00 30-04-2022,242,65,42,6220000,25100,1400000,1402610,281.12,0,0,0,116000,52248,200.8,2640000,1040606,14254.29,2960000,710324,130.52,1160000,0,0.0,6140000,1849206,740.45,0,0,0,,0,0,2220000,1155054,9455.17,,,,,,, Bulgaria_nan_-87702.0_353.91; Ungheria_nan_-58468.0_235.94; Moldavia_nan_-403678.0_1628.99; Serbia_1130000.0_-362626.0_1463.33;, Ucraina_650000.0_9952.0_40.16;
02:10 30-04-2022,242,65,42,6220000,25100,1400000,1402610,281.12,0,0,0,116000,52248,200.8,2640000,1040606,14254.29,2960000,710324,130.52,1160000,0,0.0,6140000,1849206,740.45,0,0,0,,0,0,2220000,1155054,9455.17,,,,,,, Bulgaria_nan_-87702.0_353.91; Ungheria_nan_-58468.0_235.94; Moldavia_nan_-403678.0_1628.99; Serbia_1130000.0_-362626.0_1463.33;, Ucraina_650000.0_9952.0_40.16;
02:20 30-04-2022,242,65,42,6220000,25100,1400000,1402610,281.12,0,0,0,116000,52248,200.8,2640000,1040606,14254.29,2960000,710324,130.52,1160000,0,0.0,6140000,1849206,740.45,0,0,0,,0,0,2220000,1155054,9455.17,,,,,,, Bulgaria_nan_-87702.0_353.91; Ungheria_nan_-58468.0_235.94; Moldavia_nan_-403678.0_1628.99; Serbia_1130000.0_-362626.0_1463.33;, Ucraina_650000.0_9952.0_40.16;
02:30 30-04-2022,242,65,42,6220000,25100,1400000,1402610,281.12,0,0,0,116000,52248,200.8,2640000,1040606,14254.29,2960000,710324,130.52,1160000,0,0.0,6140000,1849206,740.45,0,0,0,,0,0,2220000,1155054,9455.17,,,,,,, Bulgaria_nan_-87702.0_353.91; Ungheria_nan_-58468.0_235.94; Moldavia_nan_-403678.0_1628.99; Serbia_1130000.0_-362626.0_1463.33;, Ucraina_650000.0_9952.0_40.16;
02:40 30-04-2022,242,65,42,6220000,25100,1400000,1402610,281.12,0,0,0,116000,52248,200.8,2640000,1040606,14254.29,2960000,710324,130.52,1160000,0,0.0,6140000,1849206,740.45,0,0,0,,0,0,2220000,1155054,9455.17,,,,,,, Bulgaria_nan_-87702.0_353.91; Ungheria_nan_-58468.0_235.94; Moldavia_nan_-403678.0_1628.99; Serbia_1130000.0_-362626.0_1463.33;, Ucraina_650000.0_9952.0_40.16;
02:50 30-04-2022,242,65,42,6220000,25100,1400000,1402610,281.12,0,0,0,116000,52248,200.8,2640000,1040606,14254.29,2960000,710324,130.52,1160000,0,0.0,6140000,1849206,740.45,0,0,0,,0,0,2220000,1155054,9455.17,,,,,,, Bulgaria_nan_-87702.0_353.91; Ungheria_nan_-58468.0_235.94; Moldavia_nan_-403678.0_1628.99; Serbia_1130000.0_-362626.0_1463.33;, Ucraina_650000.0_9952.0_40.16;
03:00 30-04-2022,225,68,45,6200000,23300,1400000,1406780,281.93,0,0,0,116000,52080,200.38,2640000,1001300,13714.38,2960000,875440,160.77,1160000,0,0.0,6140000,1860620,745.6,0,0,0,,0,0,2220000,938680,7679.68,,,,,,, Ungheria_nan_-81220.0_305.23; Moldavia_nan_-438340.0_1647.31; Serbia_1130000.0_-333560.0_1253.54;, Bulgaria_nan_55800.0_479.98; Ucraina_650000.0_9300.0_34.95;
03:10 30-04-2022,225,68,45,6200000,23300,1400000,1406780,281.93,0,0,0,116000,52080,200.38,2640000,1001300,13714.38,2960000,875440,160.77,1160000,0,0.0,6140000,1860620,745.6,0,0,0,,0,0,2220000,938680,7679.68,,,,,,, Ungheria_nan_-81220.0_305.23; Moldavia_nan_-438340.0_1647.31; Serbia_1130000.0_-333560.0_1253.54;, Bulgaria_nan_55800.0_479.98; Ucraina_650000.0_9300.0_34.95;
03:20 30-04-2022,225,68,45,6200000,23300,1400000,1406780,281.93,0,0,0,116000,52080,200.38,2640000,1001300,13714.38,2960000,875440,160.77,1160000,0,0.0,6140000,1860620,745.6,0,0,0,,0,0,2220000,938680,7679.68,,,,,,, Ungheria_nan_-81220.0_305.23; Moldavia_nan_-438340.0_1647.31; Serbia_1130000.0_-333560.0_1253.54;, Bulgaria_nan_55800.0_479.98; Ucraina_650000.0_9300.0_34.95;
03:30 30-04-2022,225,68,45,6200000,23300,1400000,1406780,281.93,0,0,0,116000,52080,200.38,2640000,1001300,13714.38,2960000,875440,160.77,1160000,0,0.0,6140000,1860620,745.6,0,0,0,,0,0,2220000,938680,7679.68,,,,,,, Ungheria_nan_-81220.0_305.23; Moldavia_nan_-438340.0_1647.31; Serbia_1130000.0_-333560.0_1253.54;, Bulgaria_nan_55800.0_479.98; Ucraina_650000.0_9300.0_34.95;
03:40 30-04-2022,225,68,45,6200000,23300,1400000,1406780,281.93,0,0,0,116000,52080,200.38,2640000,1001300,13714.38,2960000,875440,160.77,1160000,0,0.0,6140000,1860620,745.6,0,0,0,,0,0,2220000,938680,7679.68,,,,,,, Ungheria_nan_-81220.0_305.23; Moldavia_nan_-438340.0_1647.31; Serbia_1130000.0_-333560.0_1253.54;, Bulgaria_nan_55800.0_479.98; Ucraina_650000.0_9300.0_34.95;
03:50 30-04-2022,225,68,45,6200000,23300,1400000,1406780,281.93,0,0,0,116000,52080,200.38,2640000,1001300,13714.38,2960000,875440,160.77,1160000,0,0.0,6140000,1860620,745.6,0,0,0,,0,0,2220000,938680,7679.68,,,,,,, Ungheria_nan_-81220.0_305.23; Moldavia_nan_-438340.0_1647.31; Serbia_1130000.0_-333560.0_1253.54;, Bulgaria_nan_55800.0_479.98; Ucraina_650000.0_9300.0_34.95;
04:00 30-04-2022,204,71,49,6290000,21400,1400000,1407702,282.48,0,0,0,116000,52207,201.16,2640000,910792,12467.64,2960000,1111443,203.3,1160000,0,0.0,6140000,1889516,757.56,0,0,0,,0,0,2220000,852295,6972.12,,,,,,, Ungheria_nan_-105043.0_357.38; Moldavia_nan_-483072.0_1643.52; Serbia_1130000.0_-327080.0_1112.8;, Bulgaria_nan_57239.0_481.5; Ucraina_650000.0_8806.0_36.38;
04:10 30-04-2022,204,71,49,6290000,21400,1400000,1407702,282.48,0,0,0,116000,52207,201.16,2640000,910792,12467.64,2960000,1111443,203.3,1160000,0,0.0,6140000,1889516,757.56,0,0,0,,0,0,2220000,852295,6972.12,,,,,,, Ungheria_nan_-105043.0_357.38; Moldavia_nan_-483072.0_1643.52; Serbia_1130000.0_-327080.0_1112.8;, Bulgaria_nan_57239.0_481.5; Ucraina_650000.0_8806.0_36.38;
04:20 30-04-2022,204,71,49,6290000,21400,1400000,1407702,282.48,0,0,0,116000,52207,201.16,2640000,910792,12467.64,2960000,1111443,203.3,1160000,0,0.0,6140000,1889516,757.56,0,0,0,,0,0,2220000,852295,6972.12,,,,,,, Ungheria_nan_-105043.0_357.38; Moldavia_nan_-483072.0_1643.52; Serbia_1130000.0_-327080.0_1112.8;, Bulgaria_nan_57239.0_481.5; Ucraina_650000.0_8806.0_36.38;
04:30 30-04-2022,204,71,49,6290000,21400,1400000,1407702,282.48,0,0,0,116000,52207,201.16,2640000,910792,12467.64,2960000,1111443,203.3,1160000,0,0.0,6140000,1889516,757.56,0,0,0,,0,0,2220000,852295,6972.12,,,,,,, Ungheria_nan_-105043.0_357.38; Moldavia_nan_-483072.0_1643.52; Serbia_1130000.0_-327080.0_1112.8;, Bulgaria_nan_57239.0_481.5; Ucraina_650000.0_8806.0_36.38;
04:40 30-04-2022,204,71,49,6290000,21400,1400000,1407702,282.48,0,0,0,116000,52207,201.16,2640000,910792,12467.64,2960000,1111443,203.3,1160000,0,0.0,6140000,1889516,757.56,0,0,0,,0,0,2220000,852295,6972.12,,,,,,, Ungheria_nan_-105043.0_357.38; Moldavia_nan_-483072.0_1643.52; Serbia_1130000.0_-327080.0_1112.8;, Bulgaria_nan_57239.0_481.5; Ucraina_650000.0_8806.0_36.38;
04:50 30-04-2022,204,71,49,6290000,21400,1400000,1407702,282.48,0,0,0,116000,52207,201.16,2640000,910792,12467.64,2960000,1111443,203.3,1160000,0,0.0,6140000,1889516,757.56,0,0,0,,0,0,2220000,852295,6972.12,,,,,,, Ungheria_nan_-105043.0_357.38; Moldavia_nan_-483072.0_1643.52; Serbia_1130000.0_-327080.0_1112.8;, Bulgaria_nan_57239.0_481.5; Ucraina_650000.0_8806.0_36.38;
05:00 30-04-2022,184,74,51,6210000,19100,1400000,1408428,282.68,0,0,0,116000,52785,202.46,2640000,763830,10447.7,2960000,1174311,215.83,1160000,0,0.0,6140000,1931931,773.55,0,0,0,,0,0,2220000,878715,7177.78,,,,,,, Bulgaria_nan_-39744.0_122.24; Ungheria_nan_-44712.0_137.52; Moldavia_nan_-514809.0_1581.48; Serbia_1130000.0_-317331.0_976.01; Ucra_650000.0_-3726.0_11.46;,
05:10 30-04-2022,184,74,51,6210000,19100,1400000,1408428,282.68,0,0,0,116000,52785,202.46,2640000,763830,10447.7,2960000,1174311,215.83,1160000,0,0.0,6140000,1931931,773.55,0,0,0,,0,0,2220000,878715,7177.78,,,,,,, Bulgaria_nan_-39744.0_122.24; Ungheria_nan_-44712.0_137.52; Moldavia_nan_-514809.0_1581.48; Serbia_1130000.0_-317331.0_976.01; Ucra_650000.0_-3726.0_11.46;,
05:20 30-04-2022,184,74,51,6210000,19100,1400000,1408428,282.68,0,0,0,116000,52785,202.46,2640000,763830,10447.7,2960000,1174311,215.83,1160000,0,0.0,6140000,1931931,773.55,0,0,0,,0,0,2220000,878715,7177.78,,,,,,, Bulgaria_nan_-39744.0_122.24; Ungheria_nan_-44712.0_137.52; Moldavia_nan_-514809.0_1581.48; Serbia_1130000.0_-317331.0_976.01; Ucra_650000.0_-3726.0_11.46;,
05:30 30-04-2022,184,74,51,6210000,19100,1400000,1408428,282.68,0,0,0,116000,52785,202.46,2640000,763830,10447.7,2960000,1174311,215.83,1160000,0,0.0,6140000,1931931,773.55,0,0,0,,0,0,2220000,878715,7177.78,,,,,,, Bulgaria_nan_-39744.0_122.24; Ungheria_nan_-44712.0_137.52; Moldavia_nan_-514809.0_1581.48; Serbia_1130000.0_-317331.0_976.01; Ucra_650000.0_-3726.0_11.46;,
05:40 30-04-2022,184,74,51,6210000,19100,1400000,1408428,282.68,0,0,0,116000,52785,202.46,2640000,763830,10447.7,2960000,1174311,215.83,1160000,0,0.0,6140000,1931931,773.55,0,0,0,,0,0,2220000,878715,7177.78,,,,,,, Bulgaria_nan_-39744.0_122.24; Ungheria_nan_-44712.0_137.52; Moldavia_nan_-514809.0_1581.48; Serbia_1130000.0_-317331.0_976.01; Ucra_650000.0_-3726.0_11.46;,
05:50 30-04-2022,184,74,51,6210000,19100,1400000,1408428,282.68,0,0,0,116000,52785,202.46,2640000,763830,10447.7,2960000,1174311,215.83,1160000,0,0.0,6140000,1931931,773.55,0,0,0,,0,0,2220000,878715,7177.78,,,,,,, Bulgaria_nan_-39744.0_122.24; Ungheria_nan_-44712.0_137.52; Moldavia_nan_-514809.0_1581.48; Serbia_1130000.0_-317331.0_976.01; Ucra_650000.0_-3726.0_11.46;,
06:00 30-04-2022,186,73,51,6280000,19500,1400000,1407976,280.8,0,0,0,116000,52752,200.85,2640000,772440,10543.65,2960000,1185664,216.45,1160000,0,0.0,6140000,1945544,778.05,0,0,0,,0,0,2220000,877316,7158.45,,,,,,, Ungheria_nan_-50868.0_157.95; Moldavia_nan_-492980.0_1530.75; Serbia_1130000.0_-443996.0_1378.65; Ucra_650000.0_-1884.0_5.85;, Bulgaria_nan_38936.0_321.75;
06:10 30-04-2022,186,73,51,6280000,19500,1400000,1407976,280.8,0,0,0,116000,52752,200.85,2640000,772440,10543.65,2960000,1185664,216.45,1160000,0,0.0,6140000,1945544,778.05,0,0,0,,0,0,2220000,877316,7158.45,,,,,,, Ungheria_nan_-50868.0_157.95; Moldavia_nan_-492980.0_1530.75; Serbia_1130000.0_-443996.0_1378.65; Ucra_650000.0_-1884.0_5.85;, Bulgaria_nan_38936.0_321.75;
06:20 30-04-2022,186,73,51,6280000,19500,1400000,1407976,280.8,0,0,0,116000,52752,200.85,2640000,772440,10543.65,2960000,1185664,216.45,1160000,0,0.0,6140000,1945544,778.05,0,0,0,,0,0,2220000,877316,7158.45,,,,,,, Ungheria_nan_-50868.0_157.95; Moldavia_nan_-492980.0_1530.75; Serbia_1130000.0_-443996.0_1378.65; Ucra_650000.0_-1884.0_5.85;, Bulgaria_nan_38936.0_321.75;
06:30 30-04-2022,186,73,51,6280000,19500,1400000,1407976,280.8,0,0,0,116000,52752,200.85,2640000,772440,10543.65,2960000,1185664,216.45,1160000,0,0.0,6140000,1945544,778.05,0,0,0,,0,0,2220000,877316,7158.45,,,,,,, Ungheria_nan_-50868.0_157.95; Moldavia_nan_-492980.0_1530.75; Serbia_1130000.0_-443996.0_1378.65; Ucra_650000.0_-1884.0_5.85;, Bulgaria_nan_38936.0_321.75;
06:40 30-04-2022,186,73,51,6280000,19500,1400000,1407976,280.8,0,0,0,116000,52752,200.85,2640000,772440,10543.65,2960000,1185664,216.45,1160000,0,0.0,6140000,1945544,778.05,0,0,0,,0,0,2220000,877316,7158.45,,,,,,, Ungheria_nan_-50868.0_157.95; Moldavia_nan_-492980.0_1530.75; Serbia_1130000.0_-443996.0_1378.65; Ucra_650000.0_-1884.0_5.85;, Bulgaria_nan_38936.0_321.75;
06:50 30-04-2022,186,73,51,6280000,19500,1400000,1407976,280.8,0,0,0,116000,52752,200.85,2640000,772440,10543.65,2960000,1185664,216.45,1160000,0,0.0,6140000,1945544,778.05,0,0,0,,0,0,2220000,877316,7158.45,,,,,,, Ungheria_nan_-50868.0_157.95; Moldavia_nan_-492980.0_1530.75; Serbia_1130000.0_-443996.0_1378.65; Ucra_650000.0_-1884.0_5.85;, Bulgaria_nan_38936.0_321.75;
07:00 30-04-2022,180,75,53,6500000,19500,1400000,1406600,280.8,0,0,0,116000,53300,202.8,2640000,811850,11066.25,2960000,1193400,218.4,1160000,1300,1.95,6140000,2191800,875.55,0,0,0,,0,0,2220000,802750,6542.25,,,,,,, Ungheria_nan_-114400.0_343.2; Moldavia_nan_-505700.0_1517.1; Serbia_1130000.0_-436150.0_1308.45; Ucra_650000.0_-1950.0_5.85;, Bulgaria_nan_39000.0_313.95;
07:10 30-04-2022,180,75,53,6500000,19500,1400000,1406600,280.8,0,0,0,116000,53300,202.8,2640000,811850,11066.25,2960000,1193400,218.4,1160000,1300,1.95,6140000,2191800,875.55,0,0,0,,0,0,2220000,802750,6542.25,,,,,,, Ungheria_nan_-114400.0_343.2; Moldavia_nan_-505700.0_1517.1; Serbia_1130000.0_-436150.0_1308.45; Ucra_650000.0_-1950.0_5.85;, Bulgaria_nan_39000.0_313.95;
07:20 30-04-2022,180,75,53,6500000,19500,1400000,1406600,280.8,0,0,0,116000,53300,202.8,2640000,811850,11066.25,2960000,1193400,218.4,1160000,1300,1.95,6140000,2191800,875.55,0,0,0,,0,0,2220000,802750,6542.25,,,,,,, Ungheria_nan_-114400.0_343.2; Moldavia_nan_-505700.0_1517.1; Serbia_1130000.0_-436150.0_1308.45; Ucra_650000.0_-1950.0_5.85;, Bulgaria_nan_39000.0_313.95;
07:30 30-04-2022,180,75,53,6500000,19500,1400000,1406600,280.8,0,0,0,116000,53300,202.8,2640000,811850,11066.25,2960000,1193400,218.4,1160000,1300,1.95,6140000,2191800,875.55,0,0,0,,0,0,2220000,802750,6542.25,,,,,,, Ungheria_nan_-114400.0_343.2; Moldavia_nan_-505700.0_1517.1; Serbia_1130000.0_-436150.0_1308.45; Ucra_650000.0_-1950.0_5.85;, Bulgaria_nan_39000.0_313.95;
07:40 30-04-2022,180,75,53,6500000,19500,1400000,1406600,280.8,0,0,0,116000,53300,202.8,2640000,811850,11066.25,2960000,1193400,218.4,1160000,1300,1.95,6140000,2191800,875.55,0,0,0,,0,0,2220000,802750,6542.25,,,,,,, Ungheria_nan_-114400.0_343.2; Moldavia_nan_-505700.0_1517.1; Serbia_1130000.0_-436150.0_1308.45; Ucra_650000.0_-1950.0_5.85;, Bulgaria_nan_39000.0_313.95;
07:50 30-04-2022,180,75,53,6500000,19500,1400000,1406600,280.8,0,0,0,116000,53300,202.8,2640000,811850,11066.25,2960000,1193400,218.4,1160000,1300,1.95,6140000,2191800,875.55,0,0,0,,0,0,2220000,802750,6542.25,,,,,,, Ungheria_nan_-114400.0_343.2; Moldavia_nan_-505700.0_1517.1; Serbia_1130000.0_-436150.0_1308.45; Ucra_650000.0_-1950.0_5.85;, Bulgaria_nan_39000.0_313.95;
08:00 30-04-2022,175,76,54,6460000,18800,1400000,1406988,282.0,0,0,0,116000,52972,203.04,2640000,778430,10635.16,2960000,1152464,210.56,1160000,62662,47.0,6140000,2205444,881.72,0,0,0,,0,0,2220000,801040,6540.52,,,,,,, Bulgaria_nan_-98192.0_285.76; Ungheria_nan_-69768.0_203.04; Moldavia_nan_-438634.0_1276.52; Serbia_1130000.0_-512924.0_1492.72; Ucra_650000.0_-5814.0_16.92;,
08:10 30-04-2022,175,76,54,6460000,18800,1400000,1406988,282.0,0,0,0,116000,52972,203.04,2640000,778430,10635.16,2960000,1152464,210.56,1160000,62662,47.0,6140000,2205444,881.72,0,0,0,,0,0,2220000,801040,6540.52,,,,,,, Bulgaria_nan_-98192.0_285.76; Ungheria_nan_-69768.0_203.04; Moldavia_nan_-438634.0_1276.52; Serbia_1130000.0_-512924.0_1492.72; Ucra_650000.0_-5814.0_16.92;,
08:20 30-04-2022,175,76,54,6460000,18800,1400000,1406988,282.0,0,0,0,116000,52972,203.04,2640000,778430,10635.16,2960000,1152464,210.56,1160000,62662,47.0,6140000,2205444,881.72,0,0,0,,0,0,2220000,801040,6540.52,,,,,,, Bulgaria_nan_-98192.0_285.76; Ungheria_nan_-69768.0_203.04; Moldavia_nan_-438634.0_1276.52; Serbia_1130000.0_-512924.0_1492.72; Ucra_650000.0_-5814.0_16.92;,
08:30 30-04-2022,175,76,54,6460000,18800,1400000,1406988,282.0,0,0,0,116000,52972,203.04,2640000,778430,10635.16,2960000,1152464,210.56,1160000,62662,47.0,6140000,2205444,881.72,0,0,0,,0,0,2220000,801040,6540.52,,,,,,, Bulgaria_nan_-98192.0_285.76; Ungheria_nan_-69768.0_203.04; Moldavia_nan_-438634.0_1276.52; Serbia_1130000.0_-512924.0_1492.72; Ucra_650000.0_-5814.0_16.92;,
08:40 30-04-2022,175,76,54,6460000,18800,1400000,1406988,282.0,0,0,0,116000,52972,203.04,2640000,778430,10635.16,2960000,1152464,210.56,1160000,62662,47.0,6140000,2205444,881.72,0,0,0,,0,0,2220000,801040,6540.52,,,,,,, Bulgaria_nan_-98192.0_285.76; Ungheria_nan_-69768.0_203.04; Moldavia_nan_-438634.0_1276.52; Serbia_1130000.0_-512924.0_1492.72; Ucra_650000.0_-5814.0_16.92;,
08:50 30-04-2022,175,76,54,6460000,18800,1400000,1406988,282.0,0,0,0,116000,52972,203.04,2640000,778430,10635.16,2960000,1152464,210.56,1160000,62662,47.0,6140000,2205444,881.72,0,0,0,,0,0,2220000,801040,6540.52,,,,,,, Bulgaria_nan_-98192.0_285.76; Ungheria_nan_-69768.0_203.04; Moldavia_nan_-438634.0_1276.52; Serbia_1130000.0_-512924.0_1492.72; Ucra_650000.0_-5814.0_16.92;,
09:00 30-04-2022,176,75,54,6640000,19400,1400000,1407016,281.3,0,0,0,116000,53120,203.7,2640000,770240,10507.04,2960000,990688,182.36,1160000,234392,174.6,6140000,2307400,921.5,0,0,0,,0,0,2220000,841952,6865.66,,,,,,, Ungheria_nan_-41168.0_120.28; Moldavia_nan_-347272.0_1014.62; Serbia_1130000.0_-352584.0_1030.14;, Bulgaria_nan_33864.0_259.96; Ucraina_650000.0_1328.0_3.88;
09:10 30-04-2022,176,75,54,6640000,19400,1400000,1407016,281.3,0,0,0,116000,53120,203.7,2640000,770240,10507.04,2960000,990688,182.36,1160000,234392,174.6,6140000,2307400,921.5,0,0,0,,0,0,2220000,841952,6865.66,,,,,,, Ungheria_nan_-41168.0_120.28; Moldavia_nan_-347272.0_1014.62; Serbia_1130000.0_-352584.0_1030.14;, Bulgaria_nan_33864.0_259.96; Ucraina_650000.0_1328.0_3.88;
09:20 30-04-2022,176,75,54,6640000,19400,1400000,1407016,281.3,0,0,0,116000,53120,203.7,2640000,770240,10507.04,2960000,990688,182.36,1160000,234392,174.6,6140000,2307400,921.5,0,0,0,,0,0,2220000,841952,6865.66,,,,,,, Ungheria_nan_-41168.0_120.28; Moldavia_nan_-347272.0_1014.62; Serbia_1130000.0_-352584.0_1030.14;, Bulgaria_nan_33864.0_259.96; Ucraina_650000.0_1328.0_3.88;
09:30 30-04-2022,176,75,54,6640000,19400,1400000,1407016,281.3,0,0,0,116000,53120,203.7,2640000,770240,10507.04,2960000,990688,182.36,1160000,234392,174.6,6140000,2307400,921.5,0,0,0,,0,0,2220000,841952,6865.66,,,,,,, Ungheria_nan_-41168.0_120.28; Moldavia_nan_-347272.0_1014.62; Serbia_1130000.0_-352584.0_1030.14;, Bulgaria_nan_33864.0_259.96; Ucraina_650000.0_1328.0_3.88;
09:40 30-04-2022,176,75,54,6640000,19400,1400000,1407016,281.3,0,0,0,116000,53120,203.7,2640000,770240,10507.04,2960000,990688,182.36,1160000,234392,174.6,6140000,2307400,921.5,0,0,0,,0,0,2220000,841952,6865.66,,,,,,, Ungheria_nan_-41168.0_120.28; Moldavia_nan_-347272.0_1014.62; Serbia_1130000.0_-352584.0_1030.14;, Bulgaria_nan_33864.0_259.96; Ucraina_650000.0_1328.0_3.88;
09:50 30-04-2022,176,75,54,6640000,19400,1400000,1407016,281.3,0,0,0,116000,53120,203.7,2640000,770240,10507.04,2960000,990688,182.36,1160000,234392,174.6,6140000,2307400,921.5,0,0,0,,0,0,2220000,841952,6865.66,,,,,,, Ungheria_nan_-41168.0_120.28; Moldavia_nan_-347272.0_1014.62; Serbia_1130000.0_-352584.0_1030.14;, Bulgaria_nan_33864.0_259.96; Ucraina_650000.0_1328.0_3.88;
10:00 30-04-2022,172,76,55,6950000,19900,1400000,1407375,280.59,0,0,0,116000,54210,206.96,2640000,733225,10015.67,2960000,1127985,206.96,1160000,452445,338.3,6140000,2181605,871.62,0,0,0,,0,0,2220000,840950,6863.51,,,,,,, Ungheria_nan_-43785.0_125.37; Moldavia_nan_-389895.0_1116.39; Serbia_1130000.0_-177920.0_509.44; Ucra_650000.0_-61160.0_175.12;, Bulgaria_nan_150815.0_1112.41;
10:10 30-04-2022,172,76,55,6950000,19900,1400000,1407375,280.59,0,0,0,116000,54210,206.96,2640000,733225,10015.67,2960000,1127985,206.96,1160000,452445,338.3,6140000,2181605,871.62,0,0,0,,0,0,2220000,840950,6863.51,,,,,,, Ungheria_nan_-43785.0_125.37; Moldavia_nan_-389895.0_1116.39; Serbia_1130000.0_-177920.0_509.44; Ucra_650000.0_-61160.0_175.12;, Bulgaria_nan_150815.0_1112.41;
10:20 30-04-2022,172,76,55,6950000,19900,1400000,1407375,280.59,0,0,0,116000,54210,206.96,2640000,733225,10015.67,2960000,1127985,206.96,1160000,452445,338.3,6140000,2181605,871.62,0,0,0,,0,0,2220000,840950,6863.51,,,,,,, Ungheria_nan_-43785.0_125.37; Moldavia_nan_-389895.0_1116.39; Serbia_1130000.0_-177920.0_509.44; Ucra_650000.0_-61160.0_175.12;, Bulgaria_nan_150815.0_1112.41;
