timestamp,carbon_intensity,low_emissions,renewable_emissions,total_production,total_emissions,nucleare_installed_capacity,nucleare_production,nucleare_emissions,geotermico_installed_capacity,geotermico_production,geotermico_emissions,biomassa_installed_capacity,biomassa_production,biomassa_emissions,carbone_installed_capacity,carbone_production,carbone_emissions,eolico_installed_capacity,eolico_production,eolico_emissions,fotovoltaico_installed_capacity,fotovoltaico_production,fotovoltaico_emissions,idroelettrico_installed_capacity,idroelettrico_production,idroelettrico_emissions,accumuloidro_installed_capacity,accumuloidro_production,accumuloidro_emissions,batterieaccu_installed_capacity,batterieaccu_production,batterieaccu_emissions,gas_installed_capacity,gas_production,gas_emissions,petrolio_installed_capacity,petrolio_production,petrolio_emissions,sconosciuto_installed_capacity,sconosciuto_production,sconosciuto_emissions,exchange_export,exchange_import
15:50 27-04-2022,459,42,22,5240000,40100,2000000,1078392,216.54,0,0,0,80000,28820,112.28,4370000,2623668,35845.39,701000,60784,12.03,1130000,786000,589.47,2740000,267240,108.27,931000,0,0,,0,0,1370000,394048,3220.03,0,0,0,,,, Grecia_nan_-326976.0_2502.24; Macedonia del Nord_950000.0_-311256.0_2381.94; Romania_nan_-53972.0_413.03; Serbia_2490000.0_-276148.0_2113.27; Turchia_2490000.0_-501992.0_3841.58;,
16:00 27-04-2022,467,41,21,5190000,40400,2000000,1078482,214.12,0,0,0,80000,30621,117.16,4370000,2651052,36230.72,701000,59166,12.12,1130000,720372,541.36,2740000,260538,105.04,931000,0,0,,0,0,1370000,389769,3183.52,0,0,0,,,, Grecia_nan_-351882.0_2739.12; Macedonia del Nord_950000.0_-315552.0_2456.32; Romania_nan_-24912.0_193.92; Serbia_2490000.0_-267804.0_2084.64; Turchia_2490000.0_-499797.0_3890.52;,
16:10 27-04-2022,467,41,21,5190000,40400,2000000,1078482,214.12,0,0,0,80000,30621,117.16,4370000,2651052,36230.72,701000,59166,12.12,1130000,720372,541.36,2740000,260538,105.04,931000,0,0,,0,0,1370000,389769,3183.52,0,0,0,,,, Grecia_nan_-351882.0_2739.12; Macedonia del Nord_950000.0_-315552.0_2456.32; Romania_nan_-24912.0_193.92; Serbia_2490000.0_-267804.0_2084.64; Turchia_2490000.0_-499797.0_3890.52;,
16:20 27-04-2022,467,41,21,5190000,40400,2000000,1078482,214.12,0,0,0,80000,30621,117.16,4370000,2651052,36230.72,701000,59166,12.12,1130000,720372,541.36,2740000,260538,105.04,931000,0,0,,0,0,1370000,389769,3183.52,0,0,0,,,, Grecia_nan_-351882.0_2739.12; Macedonia del Nord_950000.0_-315552.0_2456.32; Romania_nan_-24912.0_193.92; Serbia_2490000.0_-267804.0_2084.64; Turchia_2490000.0_-499797.0_3890.52;,
16:30 27-04-2022,467,41,21,5190000,40400,2000000,1078482,214.12,0,0,0,80000,30621,117.16,4370000,2651052,36230.72,701000,59166,12.12,1130000,720372,541.36,2740000,260538,105.04,931000,0,0,,0,0,1370000,389769,3183.52,0,0,0,,,, Grecia_nan_-351882.0_2739.12; Macedonia del Nord_950000.0_-315552.0_2456.32; Romania_nan_-24912.0_193.92; Serbia_2490000.0_-267804.0_2084.64; Turchia_2490000.0_-499797.0_3890.52;,
16:40 27-04-2022,467,41,21,5190000,40400,2000000,1078482,214.12,0,0,0,80000,30621,117.16,4370000,2651052,36230.72,701000,59166,12.12,1130000,720372,541.36,2740000,260538,105.04,931000,0,0,,0,0,1370000,389769,3183.52,0,0,0,,,, Grecia_nan_-351882.0_2739.12; Macedonia del Nord_950000.0_-315552.0_2456.32; Romania_nan_-24912.0_193.92; Serbia_2490000.0_-267804.0_2084.64; Turchia_2490000.0_-499797.0_3890.52;,
16:50 27-04-2022,467,41,21,5190000,40400,2000000,1078482,214.12,0,0,0,80000,30621,117.16,4370000,2651052,36230.72,701000,59166,12.12,1130000,720372,541.36,2740000,260538,105.04,931000,0,0,,0,0,1370000,389769,3183.52,0,0,0,,,, Grecia_nan_-351882.0_2739.12; Macedonia del Nord_950000.0_-315552.0_2456.32; Romania_nan_-24912.0_193.92; Serbia_2490000.0_-267804.0_2084.64; Turchia_2490000.0_-499797.0_3890.52;,
17:00 27-04-2022,481,39,18,5090000,40900,2000000,1077553,216.77,0,0,0,80000,30031,114.52,4370000,2688538,36793.64,701000,61589,12.27,1130000,560409,421.27,2740000,272315,110.43,931000,0,0,,0,0,1370000,390912,3198.38,0,0,0,,,, Grecia_nan_-342048.0_2748.48; Macedonia del Nord_950000.0_-301837.0_2425.37; Serbia_2490000.0_-242793.0_1950.93; Turchia_2490000.0_-482023.0_3873.23;, Romania_nan_8144.0_32.72;
17:10 27-04-2022,481,39,18,5090000,40900,2000000,1077553,216.77,0,0,0,80000,30031,114.52,4370000,2688538,36793.64,701000,61589,12.27,1130000,560409,421.27,2740000,272315,110.43,931000,0,0,,0,0,1370000,390912,3198.38,0,0,0,,,, Grecia_nan_-342048.0_2748.48; Macedonia del Nord_950000.0_-301837.0_2425.37; Serbia_2490000.0_-242793.0_1950.93; Turchia_2490000.0_-482023.0_3873.23;, Romania_nan_8144.0_32.72;
17:20 27-04-2022,481,39,18,5090000,40900,2000000,1077553,216.77,0,0,0,80000,30031,114.52,4370000,2688538,36793.64,701000,61589,12.27,1130000,560409,421.27,2740000,272315,110.43,931000,0,0,,0,0,1370000,390912,3198.38,0,0,0,,,, Grecia_nan_-342048.0_2748.48; Macedonia del Nord_950000.0_-301837.0_2425.37; Serbia_2490000.0_-242793.0_1950.93; Turchia_2490000.0_-482023.0_3873.23;, Romania_nan_8144.0_32.72;
17:30 27-04-2022,481,39,18,5090000,40900,2000000,1077553,216.77,0,0,0,80000,30031,114.52,4370000,2688538,36793.64,701000,61589,12.27,1130000,560409,421.27,2740000,272315,110.43,931000,0,0,,0,0,1370000,390912,3198.38,0,0,0,,,, Grecia_nan_-342048.0_2748.48; Macedonia del Nord_950000.0_-301837.0_2425.37; Serbia_2490000.0_-242793.0_1950.93; Turchia_2490000.0_-482023.0_3873.23;, Romania_nan_8144.0_32.72;
17:40 27-04-2022,481,39,18,5090000,40900,2000000,1077553,216.77,0,0,0,80000,30031,114.52,4370000,2688538,36793.64,701000,61589,12.27,1130000,560409,421.27,2740000,272315,110.43,931000,0,0,,0,0,1370000,390912,3198.38,0,0,0,,,, Grecia_nan_-342048.0_2748.48; Macedonia del Nord_950000.0_-301837.0_2425.37; Serbia_2490000.0_-242793.0_1950.93; Turchia_2490000.0_-482023.0_3873.23;, Romania_nan_8144.0_32.72;
17:50 27-04-2022,481,39,18,5090000,40900,2000000,1077553,216.77,0,0,0,80000,30031,114.52,4370000,2688538,36793.64,701000,61589,12.27,1130000,560409,421.27,2740000,272315,110.43,931000,0,0,,0,0,1370000,390912,3198.38,0,0,0,,,, Grecia_nan_-342048.0_2748.48; Macedonia del Nord_950000.0_-301837.0_2425.37; Serbia_2490000.0_-242793.0_1950.93; Turchia_2490000.0_-482023.0_3873.23;, Romania_nan_8144.0_32.72;
18:00 27-04-2022,482,39,18,5150000,41400,2000000,1076865,215.28,0,0,0,80000,29870,115.92,4370000,2704265,37003.32,701000,41715,8.28,1130000,434145,327.06,2740000,377495,153.18,931000,0,0,,0,0,1370000,386765,3162.96,0,0,0,,,, Grecia_nan_-350715.0_2819.34; Macedonia del Nord_950000.0_-289945.0_2330.82; Serbia_2490000.0_-208060.0_1672.56; Turchia_2490000.0_-476890.0_3833.64;, Romania_nan_98880.0_418.14;
18:10 27-04-2022,482,39,18,5150000,41400,2000000,1076865,215.28,0,0,0,80000,29870,115.92,4370000,2704265,37003.32,701000,41715,8.28,1130000,434145,327.06,2740000,377495,153.18,931000,0,0,,0,0,1370000,386765,3162.96,0,0,0,,,, Grecia_nan_-350715.0_2819.34; Macedonia del Nord_950000.0_-289945.0_2330.82; Serbia_2490000.0_-208060.0_1672.56; Turchia_2490000.0_-476890.0_3833.64;, Romania_nan_98880.0_418.14;
18:20 27-04-2022,482,39,18,5150000,41400,2000000,1076865,215.28,0,0,0,80000,29870,115.92,4370000,2704265,37003.32,701000,41715,8.28,1130000,434145,327.06,2740000,377495,153.18,931000,0,0,,0,0,1370000,386765,3162.96,0,0,0,,,, Grecia_nan_-350715.0_2819.34; Macedonia del Nord_950000.0_-289945.0_2330.82; Serbia_2490000.0_-208060.0_1672.56; Turchia_2490000.0_-476890.0_3833.64;, Romania_nan_98880.0_418.14;
18:30 27-04-2022,482,39,18,5150000,41400,2000000,1076865,215.28,0,0,0,80000,29870,115.92,4370000,2704265,37003.32,701000,41715,8.28,1130000,434145,327.06,2740000,377495,153.18,931000,0,0,,0,0,1370000,386765,3162.96,0,0,0,,,, Grecia_nan_-350715.0_2819.34; Macedonia del Nord_950000.0_-289945.0_2330.82; Serbia_2490000.0_-208060.0_1672.56; Turchia_2490000.0_-476890.0_3833.64;, Romania_nan_98880.0_418.14;
18:40 27-04-2022,482,39,18,5150000,41400,2000000,1076865,215.28,0,0,0,80000,29870,115.92,4370000,2704265,37003.32,701000,41715,8.28,1130000,434145,327.06,2740000,377495,153.18,931000,0,0,,0,0,1370000,386765,3162.96,0,0,0,,,, Grecia_nan_-350715.0_2819.34; Macedonia del Nord_950000.0_-289945.0_2330.82; Serbia_2490000.0_-208060.0_1672.56; Turchia_2490000.0_-476890.0_3833.64;, Romania_nan_98880.0_418.14;
18:50 27-04-2022,482,39,18,5150000,41400,2000000,1076865,215.28,0,0,0,80000,29870,115.92,4370000,2704265,37003.32,701000,41715,8.28,1130000,434145,327.06,2740000,377495,153.18,931000,0,0,,0,0,1370000,386765,3162.96,0,0,0,,,, Grecia_nan_-350715.0_2819.34; Macedonia del Nord_950000.0_-289945.0_2330.82; Serbia_2490000.0_-208060.0_1672.56; Turchia_2490000.0_-476890.0_3833.64;, Romania_nan_98880.0_418.14;
19:00 27-04-2022,477,40,19,5200000,41300,2000000,1076400,214.76,0,0,0,80000,30160,115.64,4370000,2719600,37145.22,701000,30160,4.13,1130000,223080,165.2,2740000,679640,272.58,931000,0,0,,0,0,1370000,385320,3147.06,0,0,0,,,, Grecia_nan_-345800.0_2746.45; Macedonia del Nord_950000.0_-284960.0_2263.24; Serbia_2490000.0_-203840.0_1618.96; Turchia_2490000.0_-423800.0_3365.95;, Romania_nan_56160.0_235.41;
19:10 27-04-2022,477,40,19,5200000,41300,2000000,1076400,214.76,0,0,0,80000,30160,115.64,4370000,2719600,37145.22,701000,30160,4.13,1130000,223080,165.2,2740000,679640,272.58,931000,0,0,,0,0,1370000,385320,3147.06,0,0,0,,,, Grecia_nan_-345800.0_2746.45; Macedonia del Nord_950000.0_-284960.0_2263.24; Serbia_2490000.0_-203840.0_1618.96; Turchia_2490000.0_-423800.0_3365.95;, Romania_nan_56160.0_235.41;
19:20 27-04-2022,477,40,19,5200000,41300,2000000,1076400,214.76,0,0,0,80000,30160,115.64,4370000,2719600,37145.22,701000,30160,4.13,1130000,223080,165.2,2740000,679640,272.58,931000,0,0,,0,0,1370000,385320,3147.06,0,0,0,,,, Grecia_nan_-345800.0_2746.45; Macedonia del Nord_950000.0_-284960.0_2263.24; Serbia_2490000.0_-203840.0_1618.96; Turchia_2490000.0_-423800.0_3365.95;, Romania_nan_56160.0_235.41;
19:30 27-04-2022,477,40,19,5200000,41300,2000000,1076400,214.76,0,0,0,80000,30160,115.64,4370000,2719600,37145.22,701000,30160,4.13,1130000,223080,165.2,2740000,679640,272.58,931000,0,0,,0,0,1370000,385320,3147.06,0,0,0,,,, Grecia_nan_-345800.0_2746.45; Macedonia del Nord_950000.0_-284960.0_2263.24; Serbia_2490000.0_-203840.0_1618.96; Turchia_2490000.0_-423800.0_3365.95;, Romania_nan_56160.0_235.41;
19:40 27-04-2022,477,40,19,5200000,41300,2000000,1076400,214.76,0,0,0,80000,30160,115.64,4370000,2719600,37145.22,701000,30160,4.13,1130000,223080,165.2,2740000,679640,272.58,931000,0,0,,0,0,1370000,385320,3147.06,0,0,0,,,, Grecia_nan_-345800.0_2746.45; Macedonia del Nord_950000.0_-284960.0_2263.24; Serbia_2490000.0_-203840.0_1618.96; Turchia_2490000.0_-423800.0_3365.95;, Romania_nan_56160.0_235.41;
19:50 27-04-2022,477,40,19,5200000,41300,2000000,1076400,214.76,0,0,0,80000,30160,115.64,4370000,2719600,37145.22,701000,30160,4.13,1130000,223080,165.2,2740000,679640,272.58,931000,0,0,,0,0,1370000,385320,3147.06,0,0,0,,,, Grecia_nan_-345800.0_2746.45; Macedonia del Nord_950000.0_-284960.0_2263.24; Serbia_2490000.0_-203840.0_1618.96; Turchia_2490000.0_-423800.0_3365.95;, Romania_nan_56160.0_235.41;
20:00 27-04-2022,471,41,20,5240000,41100,2000000,1078392,213.72,0,0,0,80000,29344,115.08,4370000,2722704,37174.95,701000,36680,8.22,1130000,56068,41.1,2740000,926956,369.9,931000,0,0,,0,0,1370000,389332,3177.03,0,0,0,,,, Grecia_nan_-333264.0_2613.96; Macedonia del Nord_950000.0_-259380.0_2034.45; Romania_nan_-45064.0_353.46; Serbia_2490000.0_-150912.0_1183.68; Turchia_2490000.0_-418152.0_3279.78;,
20:10 27-04-2022,471,41,20,5240000,41100,2000000,1078392,213.72,0,0,0,80000,29344,115.08,4370000,2722704,37174.95,701000,36680,8.22,1130000,56068,41.1,2740000,926956,369.9,931000,0,0,,0,0,1370000,389332,3177.03,0,0,0,,,, Grecia_nan_-333264.0_2613.96; Macedonia del Nord_950000.0_-259380.0_2034.45; Romania_nan_-45064.0_353.46; Serbia_2490000.0_-150912.0_1183.68; Turchia_2490000.0_-418152.0_3279.78;,
20:20 27-04-2022,471,41,20,5240000,41100,2000000,1078392,213.72,0,0,0,80000,29344,115.08,4370000,2722704,37174.95,701000,36680,8.22,1130000,56068,41.1,2740000,926956,369.9,931000,0,0,,0,0,1370000,389332,3177.03,0,0,0,,,, Grecia_nan_-333264.0_2613.96; Macedonia del Nord_950000.0_-259380.0_2034.45; Romania_nan_-45064.0_353.46; Serbia_2490000.0_-150912.0_1183.68; Turchia_2490000.0_-418152.0_3279.78;,
20:30 27-04-2022,471,41,20,5240000,41100,2000000,1078392,213.72,0,0,0,80000,29344,115.08,4370000,2722704,37174.95,701000,36680,8.22,1130000,56068,41.1,2740000,926956,369.9,931000,0,0,,0,0,1370000,389332,3177.03,0,0,0,,,, Grecia_nan_-333264.0_2613.96; Macedonia del Nord_950000.0_-259380.0_2034.45; Romania_nan_-45064.0_353.46; Serbia_2490000.0_-150912.0_1183.68; Turchia_2490000.0_-418152.0_3279.78;,
20:40 27-04-2022,471,41,20,5240000,41100,2000000,1078392,213.72,0,0,0,80000,29344,115.08,4370000,2722704,37174.95,701000,36680,8.22,1130000,56068,41.1,2740000,926956,369.9,931000,0,0,,0,0,1370000,389332,3177.03,0,0,0,,,, Grecia_nan_-333264.0_2613.96; Macedonia del Nord_950000.0_-259380.0_2034.45; Romania_nan_-45064.0_353.46; Serbia_2490000.0_-150912.0_1183.68; Turchia_2490000.0_-418152.0_3279.78;,
20:50 27-04-2022,471,41,20,5240000,41100,2000000,1078392,213.72,0,0,0,80000,29344,115.08,4370000,2722704,37174.95,701000,36680,8.22,1130000,56068,41.1,2740000,926956,369.9,931000,0,0,,0,0,1370000,389332,3177.03,0,0,0,,,, Grecia_nan_-333264.0_2613.96; Macedonia del Nord_950000.0_-259380.0_2034.45; Romania_nan_-45064.0_353.46; Serbia_2490000.0_-150912.0_1183.68; Turchia_2490000.0_-418152.0_3279.78;,
21:00 27-04-2022,466,41,21,5290000,41100,2000000,1077044,213.72,0,0,0,80000,29624,115.08,4370000,2719589,37166.73,701000,80937,16.44,1130000,0,0.0,2740000,992404,398.67,931000,0,0,,0,0,1370000,390931,3193.47,0,0,0,,,, Grecia_nan_-289892.0_2252.28; Macedonia del Nord_950000.0_-222709.0_1730.31; Romania_nan_-42849.0_332.91; Serbia_2490000.0_-108974.0_846.66; Turchia_2490000.0_-361836.0_2811.24;,
21:10 27-04-2022,466,41,21,5290000,41100,2000000,1077044,213.72,0,0,0,80000,29624,115.08,4370000,2719589,37166.73,701000,80937,16.44,1130000,0,0.0,2740000,992404,398.67,931000,0,0,,0,0,1370000,390931,3193.47,0,0,0,,,, Grecia_nan_-289892.0_2252.28; Macedonia del Nord_950000.0_-222709.0_1730.31; Romania_nan_-42849.0_332.91; Serbia_2490000.0_-108974.0_846.66; Turchia_2490000.0_-361836.0_2811.24;,
21:20 27-04-2022,466,41,21,5290000,41100,2000000,1077044,213.72,0,0,0,80000,29624,115.08,4370000,2719589,37166.73,701000,80937,16.44,1130000,0,0.0,2740000,992404,398.67,931000,0,0,,0,0,1370000,390931,3193.47,0,0,0,,,, Grecia_nan_-289892.0_2252.28; Macedonia del Nord_950000.0_-222709.0_1730.31; Romania_nan_-42849.0_332.91; Serbia_2490000.0_-108974.0_846.66; Turchia_2490000.0_-361836.0_2811.24;,
21:30 27-04-2022,466,41,21,5290000,41100,2000000,1077044,213.72,0,0,0,80000,29624,115.08,4370000,2719589,37166.73,701000,80937,16.44,1130000,0,0.0,2740000,992404,398.67,931000,0,0,,0,0,1370000,390931,3193.47,0,0,0,,,, Grecia_nan_-289892.0_2252.28; Macedonia del Nord_950000.0_-222709.0_1730.31; Romania_nan_-42849.0_332.91; Serbia_2490000.0_-108974.0_846.66; Turchia_2490000.0_-361836.0_2811.24;,
21:40 27-04-2022,466,41,21,5290000,41100,2000000,1077044,213.72,0,0,0,80000,29624,115.08,4370000,2719589,37166.73,701000,80937,16.44,1130000,0,0.0,2740000,992404,398.67,931000,0,0,,0,0,1370000,390931,3193.47,0,0,0,,,, Grecia_nan_-289892.0_2252.28; Macedonia del Nord_950000.0_-222709.0_1730.31; Romania_nan_-42849.0_332.91; Serbia_2490000.0_-108974.0_846.66; Turchia_2490000.0_-361836.0_2811.24;,
21:50 27-04-2022,466,41,21,5290000,41100,2000000,1077044,213.72,0,0,0,80000,29624,115.08,4370000,2719589,37166.73,701000,80937,16.44,1130000,0,0.0,2740000,992404,398.67,931000,0,0,,0,0,1370000,390931,3193.47,0,0,0,,,, Grecia_nan_-289892.0_2252.28; Macedonia del Nord_950000.0_-222709.0_1730.31; Romania_nan_-42849.0_332.91; Serbia_2490000.0_-108974.0_846.66; Turchia_2490000.0_-361836.0_2811.24;,
22:00 27-04-2022,456,43,23,5440000,41300,2000000,1078208,214.76,0,0,0,80000,28832,111.51,4370000,2722176,37194.78,701000,88128,16.52,1130000,0,0.0,2740000,1096704,437.78,931000,0,0,,0,0,1370000,390048,3188.36,0,0,0,,,, Grecia_nan_-275808.0_2093.91; Macedonia del Nord_950000.0_-204000.0_1548.75; Serbia_2490000.0_-82144.0_623.63; Turchia_2490000.0_-356320.0_2705.15;, Romania_nan_35904.0_140.42;
22:10 27-04-2022,456,43,23,5440000,41300,2000000,1078208,214.76,0,0,0,80000,28832,111.51,4370000,2722176,37194.78,701000,88128,16.52,1130000,0,0.0,2740000,1096704,437.78,931000,0,0,,0,0,1370000,390048,3188.36,0,0,0,,,, Grecia_nan_-275808.0_2093.91; Macedonia del Nord_950000.0_-204000.0_1548.75; Serbia_2490000.0_-82144.0_623.63; Turchia_2490000.0_-356320.0_2705.15;, Romania_nan_35904.0_140.42;
22:20 27-04-2022,456,43,23,5440000,41300,2000000,1078208,214.76,0,0,0,80000,28832,111.51,4370000,2722176,37194.78,701000,88128,16.52,1130000,0,0.0,2740000,1096704,437.78,931000,0,0,,0,0,1370000,390048,3188.36,0,0,0,,,, Grecia_nan_-275808.0_2093.91; Macedonia del Nord_950000.0_-204000.0_1548.75; Serbia_2490000.0_-82144.0_623.63; Turchia_2490000.0_-356320.0_2705.15;, Romania_nan_35904.0_140.42;
22:30 27-04-2022,456,43,23,5440000,41300,2000000,1078208,214.76,0,0,0,80000,28832,111.51,4370000,2722176,37194.78,701000,88128,16.52,1130000,0,0.0,2740000,1096704,437.78,931000,0,0,,0,0,1370000,390048,3188.36,0,0,0,,,, Grecia_nan_-275808.0_2093.91; Macedonia del Nord_950000.0_-204000.0_1548.75; Serbia_2490000.0_-82144.0_623.63; Turchia_2490000.0_-356320.0_2705.15;, Romania_nan_35904.0_140.42;
22:40 27-04-2022,456,43,23,5440000,41300,2000000,1078208,214.76,0,0,0,80000,28832,111.51,4370000,2722176,37194.78,701000,88128,16.52,1130000,0,0.0,2740000,1096704,437.78,931000,0,0,,0,0,1370000,390048,3188.36,0,0,0,,,, Grecia_nan_-275808.0_2093.91; Macedonia del Nord_950000.0_-204000.0_1548.75; Serbia_2490000.0_-82144.0_623.63; Turchia_2490000.0_-356320.0_2705.15;, Romania_nan_35904.0_140.42;
22:50 27-04-2022,456,43,23,5440000,41300,2000000,1078208,214.76,0,0,0,80000,28832,111.51,4370000,2722176,37194.78,701000,88128,16.52,1130000,0,0.0,2740000,1096704,437.78,931000,0,0,,0,0,1370000,390048,3188.36,0,0,0,,,, Grecia_nan_-275808.0_2093.91; Macedonia del Nord_950000.0_-204000.0_1548.75; Serbia_2490000.0_-82144.0_623.63; Turchia_2490000.0_-356320.0_2705.15;, Romania_nan_35904.0_140.42;
23:00 27-04-2022,475,40,19,5240000,41500,2000000,1077344,215.8,0,0,0,80000,30392,116.2,4370000,2724800,37262.85,701000,89080,16.6,1130000,0,0.0,2740000,834208,332.0,931000,0,0,,0,0,1370000,389332,3183.05,0,0,0,,,, Grecia_nan_-301824.0_2390.4; Macedonia del Nord_950000.0_-233704.0_1850.9; Serbia_2490000.0_-124188.0_979.4; Turchia_2490000.0_-383044.0_3029.5;, Romania_nan_94844.0_369.35;
23:10 27-04-2022,475,40,19,5240000,41500,2000000,1077344,215.8,0,0,0,80000,30392,116.2,4370000,2724800,37262.85,701000,89080,16.6,1130000,0,0.0,2740000,834208,332.0,931000,0,0,,0,0,1370000,389332,3183.05,0,0,0,,,, Grecia_nan_-301824.0_2390.4; Macedonia del Nord_950000.0_-233704.0_1850.9; Serbia_2490000.0_-124188.0_979.4; Turchia_2490000.0_-383044.0_3029.5;, Romania_nan_94844.0_369.35;
23:20 27-04-2022,475,40,19,5240000,41500,2000000,1077344,215.8,0,0,0,80000,30392,116.2,4370000,2724800,37262.85,701000,89080,16.6,1130000,0,0.0,2740000,834208,332.0,931000,0,0,,0,0,1370000,389332,3183.05,0,0,0,,,, Grecia_nan_-301824.0_2390.4; Macedonia del Nord_950000.0_-233704.0_1850.9; Serbia_2490000.0_-124188.0_979.4; Turchia_2490000.0_-383044.0_3029.5;, Romania_nan_94844.0_369.35;
23:30 27-04-2022,475,40,19,5240000,41500,2000000,1077344,215.8,0,0,0,80000,30392,116.2,4370000,2724800,37262.85,701000,89080,16.6,1130000,0,0.0,2740000,834208,332.0,931000,0,0,,0,0,1370000,389332,3183.05,0,0,0,,,, Grecia_nan_-301824.0_2390.4; Macedonia del Nord_950000.0_-233704.0_1850.9; Serbia_2490000.0_-124188.0_979.4; Turchia_2490000.0_-383044.0_3029.5;, Romania_nan_94844.0_369.35;
23:40 27-04-2022,475,40,19,5240000,41500,2000000,1077344,215.8,0,0,0,80000,30392,116.2,4370000,2724800,37262.85,701000,89080,16.6,1130000,0,0.0,2740000,834208,332.0,931000,0,0,,0,0,1370000,389332,3183.05,0,0,0,,,, Grecia_nan_-301824.0_2390.4; Macedonia del Nord_950000.0_-233704.0_1850.9; Serbia_2490000.0_-124188.0_979.4; Turchia_2490000.0_-383044.0_3029.5;, Romania_nan_94844.0_369.35;
23:50 27-04-2022,475,40,19,5240000,41500,2000000,1077344,215.8,0,0,0,80000,30392,116.2,4370000,2724800,37262.85,701000,89080,16.6,1130000,0,0.0,2740000,834208,332.0,931000,0,0,,0,0,1370000,389332,3183.05,0,0,0,,,, Grecia_nan_-301824.0_2390.4; Macedonia del Nord_950000.0_-233704.0_1850.9; Serbia_2490000.0_-124188.0_979.4; Turchia_2490000.0_-383044.0_3029.5;, Romania_nan_94844.0_369.35;
00:00 28-04-2022,475,40,19,5240000,41500,2000000,1077344,215.8,0,0,0,80000,30392,116.2,4370000,2724800,37262.85,701000,89080,16.6,1130000,0,0.0,2740000,834208,332.0,931000,0,0,,0,0,1370000,389332,3183.05,0,0,0,,,, Grecia_nan_-301824.0_2390.4; Macedonia del Nord_950000.0_-233704.0_1850.9; Serbia_2490000.0_-124188.0_979.4; Turchia_2490000.0_-383044.0_3029.5;, Romania_nan_94844.0_369.35;
00:10 28-04-2022,494,37,16,5110000,42100,2000000,1078210,214.71,0,0,0,80000,29127,109.46,4370000,2766043,37839.48,701000,81249,16.84,1130000,0,0.0,2740000,652036,261.02,931000,0,0,,0,0,1370000,389893,3186.97,0,0,0,,,, Grecia_nan_-305067.0_2513.37; Macedonia del Nord_950000.0_-223818.0_1843.98; Serbia_2490000.0_-97090.0_799.9; Turchia_2490000.0_-413910.0_3410.1;, Romania_nan_113953.0_467.31;
00:20 28-04-2022,494,37,16,5110000,42100,2000000,1078210,214.71,0,0,0,80000,29127,109.46,4370000,2766043,37839.48,701000,81249,16.84,1130000,0,0.0,2740000,652036,261.02,931000,0,0,,0,0,1370000,389893,3186.97,0,0,0,,,, Grecia_nan_-305067.0_2513.37; Macedonia del Nord_950000.0_-223818.0_1843.98; Serbia_2490000.0_-97090.0_799.9; Turchia_2490000.0_-413910.0_3410.1;, Romania_nan_113953.0_467.31;
00:30 28-04-2022,494,37,16,5110000,42100,2000000,1078210,214.71,0,0,0,80000,29127,109.46,4370000,2766043,37839.48,701000,81249,16.84,1130000,0,0.0,2740000,652036,261.02,931000,0,0,,0,0,1370000,389893,3186.97,0,0,0,,,, Grecia_nan_-305067.0_2513.37; Macedonia del Nord_950000.0_-223818.0_1843.98; Serbia_2490000.0_-97090.0_799.9; Turchia_2490000.0_-413910.0_3410.1;, Romania_nan_113953.0_467.31;
00:40 28-04-2022,494,37,16,5110000,42100,2000000,1078210,214.71,0,0,0,80000,29127,109.46,4370000,2766043,37839.48,701000,81249,16.84,1130000,0,0.0,2740000,652036,261.02,931000,0,0,,0,0,1370000,389893,3186.97,0,0,0,,,, Grecia_nan_-305067.0_2513.37; Macedonia del Nord_950000.0_-223818.0_1843.98; Serbia_2490000.0_-97090.0_799.9; Turchia_2490000.0_-413910.0_3410.1;, Romania_nan_113953.0_467.31;
00:50 28-04-2022,494,37,16,5110000,42100,2000000,1078210,214.71,0,0,0,80000,29127,109.46,4370000,2766043,37839.48,701000,81249,16.84,1130000,0,0.0,2740000,652036,261.02,931000,0,0,,0,0,1370000,389893,3186.97,0,0,0,,,, Grecia_nan_-305067.0_2513.37; Macedonia del Nord_950000.0_-223818.0_1843.98; Serbia_2490000.0_-97090.0_799.9; Turchia_2490000.0_-413910.0_3410.1;, Romania_nan_113953.0_467.31;
01:00 28-04-2022,526,33,10,4770000,41900,2000000,1075635,213.69,0,0,0,80000,30528,117.32,4370000,2753244,37701.62,701000,81090,16.76,1130000,0,0.0,2740000,310050,125.7,931000,0,0,,0,0,1370000,385416,3150.88,0,0,0,,,, Grecia_nan_-323883.0_2845.01; Macedonia del Nord_950000.0_-256626.0_2254.22; Serbia_2490000.0_-165042.0_1449.74; Turchia_2490000.0_-389709.0_3423.23;, Romania_nan_134037.0_574.03;
01:10 28-04-2022,526,33,10,4770000,41900,2000000,1075635,213.69,0,0,0,80000,30528,117.32,4370000,2753244,37701.62,701000,81090,16.76,1130000,0,0.0,2740000,310050,125.7,931000,0,0,,0,0,1370000,385416,3150.88,0,0,0,,,, Grecia_nan_-323883.0_2845.01; Macedonia del Nord_950000.0_-256626.0_2254.22; Serbia_2490000.0_-165042.0_1449.74; Turchia_2490000.0_-389709.0_3423.23;, Romania_nan_134037.0_574.03;
