timestamp,carbon_intensity,low_emissions,renewable_emissions,total_production,total_emissions,nucleare_installed_capacity,nucleare_production,nucleare_emissions,geotermico_installed_capacity,geotermico_production,geotermico_emissions,biomassa_installed_capacity,biomassa_production,biomassa_emissions,carbone_installed_capacity,carbone_production,carbone_emissions,eolico_installed_capacity,eolico_production,eolico_emissions,fotovoltaico_installed_capacity,fotovoltaico_production,fotovoltaico_emissions,idroelettrico_installed_capacity,idroelettrico_production,idroelettrico_emissions,accumuloidro_installed_capacity,accumuloidro_production,accumuloidro_emissions,batterieaccu_installed_capacity,batterieaccu_production,batterieaccu_emissions,gas_installed_capacity,gas_production,gas_emissions,petrolio_installed_capacity,petrolio_production,petrolio_emissions,sconosciuto_installed_capacity,sconosciuto_production,sconosciuto_emissions,exchange_export,exchange_import
02:10 24-04-2022,295,51,51,5410000,26600,0,0,0,0,0,0,663000,207744,798.0,2420000,541541.0,7410.76,5500000,2414483,444.22,4010000,0,0.0,1010000,152562,61.18,0,0,0,,0,0,9140000,1876729,15350.86,66000,1082,10.64,,216400,2527.0, Grecia_500000.0_-260762.0_1282.12; Centrosud (Italia)_nan_-1430404.0_7033.04; Sicilia (Italia)_nan_-253729.0_1247.54;,
02:20 24-04-2022,295,51,51,5410000,26600,0,0,0,0,0,0,663000,207744,798.0,2420000,541541.0,7410.76,5500000,2414483,444.22,4010000,0,0.0,1010000,152562,61.18,0,0,0,,0,0,9140000,1876729,15350.86,66000,1082,10.64,,216400,2527.0, Grecia_500000.0_-260762.0_1282.12; Centrosud (Italia)_nan_-1430404.0_7033.04; Sicilia (Italia)_nan_-253729.0_1247.54;,
02:30 24-04-2022,295,51,51,5410000,26600,0,0,0,0,0,0,663000,207744,798.0,2420000,541541.0,7410.76,5500000,2414483,444.22,4010000,0,0.0,1010000,152562,61.18,0,0,0,,0,0,9140000,1876729,15350.86,66000,1082,10.64,,216400,2527.0, Grecia_500000.0_-260762.0_1282.12; Centrosud (Italia)_nan_-1430404.0_7033.04; Sicilia (Italia)_nan_-253729.0_1247.54;,
02:40 24-04-2022,295,51,51,5410000,26600,0,0,0,0,0,0,663000,207744,798.0,2420000,541541.0,7410.76,5500000,2414483,444.22,4010000,0,0.0,1010000,152562,61.18,0,0,0,,0,0,9140000,1876729,15350.86,66000,1082,10.64,,216400,2527.0, Grecia_500000.0_-260762.0_1282.12; Centrosud (Italia)_nan_-1430404.0_7033.04; Sicilia (Italia)_nan_-253729.0_1247.54;,
02:50 24-04-2022,412,31,31,3960000,27200,0,0,0,0,0,0,663000,188100,720.8,2420000,597564.0,8162.72,5500000,871992,160.48,4010000,0,0.0,1010000,142164,57.12,0,0,0,,0,0,9140000,1883772,15376.16,66000,0,0.0,,189288,2205.92, Centrosud (Italia)_nan_-1637460.0_11247.2; Sicilia (Italia)_nan_-11088.0_76.16;, Grecia_500000.0_87120.0_516.8;
03:00 24-04-2022,295,52,52,5190000,25500,0,0,0,0,0,0,663000,206043,790.5,2420000,521076.0,7117.05,5500000,2337576,428.4,4010000,0,0.0,1010000,96534,38.25,0,0,0,,0,0,9140000,1722561,14055.6,66000,1038,10.2,,218499,2547.45, Centrosud (Italia)_nan_-1635369.0_8035.05; Sicilia (Italia)_nan_-10899.0_53.55;, Grecia_500000.0_87192.0_515.1;
03:10 24-04-2022,295,52,52,5190000,25500,0,0,0,0,0,0,663000,206043,790.5,2420000,521076.0,7117.05,5500000,2337576,428.4,4010000,0,0.0,1010000,96534,38.25,0,0,0,,0,0,9140000,1722561,14055.6,66000,1038,10.2,,218499,2547.45, Centrosud (Italia)_nan_-1635369.0_8035.05; Sicilia (Italia)_nan_-10899.0_53.55;, Grecia_500000.0_87192.0_515.1;
03:20 24-04-2022,295,52,52,5190000,25500,0,0,0,0,0,0,663000,206043,790.5,2420000,521076.0,7117.05,5500000,2337576,428.4,4010000,0,0.0,1010000,96534,38.25,0,0,0,,0,0,9140000,1722561,14055.6,66000,1038,10.2,,218499,2547.45, Centrosud (Italia)_nan_-1635369.0_8035.05; Sicilia (Italia)_nan_-10899.0_53.55;, Grecia_500000.0_87192.0_515.1;
03:30 24-04-2022,295,52,52,5190000,25500,0,0,0,0,0,0,663000,206043,790.5,2420000,521076.0,7117.05,5500000,2337576,428.4,4010000,0,0.0,1010000,96534,38.25,0,0,0,,0,0,9140000,1722561,14055.6,66000,1038,10.2,,218499,2547.45, Centrosud (Italia)_nan_-1635369.0_8035.05; Sicilia (Italia)_nan_-10899.0_53.55;, Grecia_500000.0_87192.0_515.1;
03:40 24-04-2022,295,52,52,5190000,25500,0,0,0,0,0,0,663000,206043,790.5,2420000,521076.0,7117.05,5500000,2337576,428.4,4010000,0,0.0,1010000,96534,38.25,0,0,0,,0,0,9140000,1722561,14055.6,66000,1038,10.2,,218499,2547.45, Centrosud (Italia)_nan_-1635369.0_8035.05; Sicilia (Italia)_nan_-10899.0_53.55;, Grecia_500000.0_87192.0_515.1;
03:50 24-04-2022,368,44,44,3070000,18800,0,0,0,0,0,0,663000,188805,723.8,2420000,600492.0,8200.56,5500000,1055466,193.64,4010000,0,0.0,1010000,120037,47.0,0,0,0,,0,0,9140000,929289,7583.92,66000,0,0.0,,175911,2051.08, Grecia_500000.0_-194945.0_1193.8; Centrosud (Italia)_nan_-672637.0_4119.08; Sicilia (Italia)_nan_-198936.0_1218.24;,
04:00 24-04-2022,268,58,58,4770000,21300,0,0,0,0,0,0,663000,205587,788.1,2420000,553797.0,7561.5,5500000,2475153,453.69,4010000,0,0.0,1010000,100647,40.47,0,0,0,,0,0,9140000,1219689,9949.23,66000,954,10.65,,214173,2498.49, Grecia_500000.0_-194616.0_869.04; Centrosud (Italia)_nan_-672570.0_3003.3; Sicilia (Italia)_nan_-198909.0_888.21;,
04:10 24-04-2022,268,58,58,4770000,21300,0,0,0,0,0,0,663000,205587,788.1,2420000,553797.0,7561.5,5500000,2475153,453.69,4010000,0,0.0,1010000,100647,40.47,0,0,0,,0,0,9140000,1219689,9949.23,66000,954,10.65,,214173,2498.49, Grecia_500000.0_-194616.0_869.04; Centrosud (Italia)_nan_-672570.0_3003.3; Sicilia (Italia)_nan_-198909.0_888.21;,
04:20 24-04-2022,268,58,58,4770000,21300,0,0,0,0,0,0,663000,205587,788.1,2420000,553797.0,7561.5,5500000,2475153,453.69,4010000,0,0.0,1010000,100647,40.47,0,0,0,,0,0,9140000,1219689,9949.23,66000,954,10.65,,214173,2498.49, Grecia_500000.0_-194616.0_869.04; Centrosud (Italia)_nan_-672570.0_3003.3; Sicilia (Italia)_nan_-198909.0_888.21;,
04:30 24-04-2022,268,58,58,4770000,21300,0,0,0,0,0,0,663000,205587,788.1,2420000,553797.0,7561.5,5500000,2475153,453.69,4010000,0,0.0,1010000,100647,40.47,0,0,0,,0,0,9140000,1219689,9949.23,66000,954,10.65,,214173,2498.49, Grecia_500000.0_-194616.0_869.04; Centrosud (Italia)_nan_-672570.0_3003.3; Sicilia (Italia)_nan_-198909.0_888.21;,
04:40 24-04-2022,268,58,58,4770000,21300,0,0,0,0,0,0,663000,205587,788.1,2420000,553797.0,7561.5,5500000,2475153,453.69,4010000,0,0.0,1010000,100647,40.47,0,0,0,,0,0,9140000,1219689,9949.23,66000,954,10.65,,214173,2498.49, Grecia_500000.0_-194616.0_869.04; Centrosud (Italia)_nan_-672570.0_3003.3; Sicilia (Italia)_nan_-198909.0_888.21;,
04:50 24-04-2022,346,46,46,3080000,17800,0,0,0,0,0,0,663000,192808,740.48,2420000,463540.0,6343.92,5500000,1096788,201.14,4010000,0,0.0,1010000,118888,48.06,0,0,0,,0,0,9140000,1038884,8495.94,66000,0,0.0,,168784,1972.24, Grecia_500000.0_-493416.0_2851.56; Centrosud (Italia)_nan_-523600.0_3026.0; Sicilia (Italia)_nan_-189728.0_1096.48;,
05:00 24-04-2022,260,60,60,4620000,20100,0,0,0,0,0,0,663000,209286,804.0,2420000,534534.0,7318.41,5500000,2469852,454.26,4010000,0,0.0,1010000,97482,38.19,0,0,0,,0,0,9140000,1088934,8912.34,66000,924,10.05,,218988,2562.75, Grecia_500000.0_-493878.0_2148.69; Centrosud (Italia)_nan_-523908.0_2279.34; Sicilia (Italia)_nan_-189882.0_826.11;,
05:10 24-04-2022,260,60,60,4620000,20100,0,0,0,0,0,0,663000,209286,804.0,2420000,534534.0,7318.41,5500000,2469852,454.26,4010000,0,0.0,1010000,97482,38.19,0,0,0,,0,0,9140000,1088934,8912.34,66000,924,10.05,,218988,2562.75, Grecia_500000.0_-493878.0_2148.69; Centrosud (Italia)_nan_-523908.0_2279.34; Sicilia (Italia)_nan_-189882.0_826.11;,
05:20 24-04-2022,260,60,60,4620000,20100,0,0,0,0,0,0,663000,209286,804.0,2420000,534534.0,7318.41,5500000,2469852,454.26,4010000,0,0.0,1010000,97482,38.19,0,0,0,,0,0,9140000,1088934,8912.34,66000,924,10.05,,218988,2562.75, Grecia_500000.0_-493878.0_2148.69; Centrosud (Italia)_nan_-523908.0_2279.34; Sicilia (Italia)_nan_-189882.0_826.11;,
05:30 24-04-2022,260,60,60,4620000,20100,0,0,0,0,0,0,663000,209286,804.0,2420000,534534.0,7318.41,5500000,2469852,454.26,4010000,0,0.0,1010000,97482,38.19,0,0,0,,0,0,9140000,1088934,8912.34,66000,924,10.05,,218988,2562.75, Grecia_500000.0_-493878.0_2148.69; Centrosud (Italia)_nan_-523908.0_2279.34; Sicilia (Italia)_nan_-189882.0_826.11;,
05:40 24-04-2022,260,60,60,4620000,20100,0,0,0,0,0,0,663000,209286,804.0,2420000,534534.0,7318.41,5500000,2469852,454.26,4010000,0,0.0,1010000,97482,38.19,0,0,0,,0,0,9140000,1088934,8912.34,66000,924,10.05,,218988,2562.75, Grecia_500000.0_-493878.0_2148.69; Centrosud (Italia)_nan_-523908.0_2279.34; Sicilia (Italia)_nan_-189882.0_826.11;,
05:50 24-04-2022,301,53,53,2930000,14700,0,0,0,0,0,0,663000,193673,743.82,2420000,330797.0,4521.72,5500000,1237632,226.38,4010000,0,0.0,1010000,118958,47.04,0,0,0,,0,0,9140000,880172,7191.24,66000,0,0.0,,168768,1969.8, Grecia_500000.0_-505425.0_2535.75; Centrosud (Italia)_nan_-444481.0_2229.99; Sicilia (Italia)_nan_-256668.0_1287.72;,
06:00 24-04-2022,257,61,61,4760000,20400,0,0,0,0,0,0,663000,207536,795.6,2420000,551684.0,7533.72,5500000,2566592,471.24,4010000,0,0.0,1010000,113288,44.88,0,0,0,,0,0,9140000,1100512,8982.12,66000,952,10.2,,219912,2562.24, Grecia_500000.0_-505988.0_2168.52; Centrosud (Italia)_nan_-445060.0_1907.4; Sicilia (Italia)_nan_-257040.0_1101.6;,
06:10 24-04-2022,257,61,61,4760000,20400,0,0,0,0,0,0,663000,207536,795.6,2420000,551684.0,7533.72,5500000,2566592,471.24,4010000,0,0.0,1010000,113288,44.88,0,0,0,,0,0,9140000,1100512,8982.12,66000,952,10.2,,219912,2562.24, Grecia_500000.0_-505988.0_2168.52; Centrosud (Italia)_nan_-445060.0_1907.4; Sicilia (Italia)_nan_-257040.0_1101.6;,
06:20 24-04-2022,257,61,61,4760000,20400,0,0,0,0,0,0,663000,207536,795.6,2420000,551684.0,7533.72,5500000,2566592,471.24,4010000,0,0.0,1010000,113288,44.88,0,0,0,,0,0,9140000,1100512,8982.12,66000,952,10.2,,219912,2562.24, Grecia_500000.0_-505988.0_2168.52; Centrosud (Italia)_nan_-445060.0_1907.4; Sicilia (Italia)_nan_-257040.0_1101.6;,
06:30 24-04-2022,257,61,61,4760000,20400,0,0,0,0,0,0,663000,207536,795.6,2420000,551684.0,7533.72,5500000,2566592,471.24,4010000,0,0.0,1010000,113288,44.88,0,0,0,,0,0,9140000,1100512,8982.12,66000,952,10.2,,219912,2562.24, Grecia_500000.0_-505988.0_2168.52; Centrosud (Italia)_nan_-445060.0_1907.4; Sicilia (Italia)_nan_-257040.0_1101.6;,
06:40 24-04-2022,257,61,61,4760000,20400,0,0,0,0,0,0,663000,207536,795.6,2420000,551684.0,7533.72,5500000,2566592,471.24,4010000,0,0.0,1010000,113288,44.88,0,0,0,,0,0,9140000,1100512,8982.12,66000,952,10.2,,219912,2562.24, Grecia_500000.0_-505988.0_2168.52; Centrosud (Italia)_nan_-445060.0_1907.4; Sicilia (Italia)_nan_-257040.0_1101.6;,
06:50 24-04-2022,257,61,61,4760000,20400,0,0,0,0,0,0,663000,207536,795.6,2420000,551684.0,7533.72,5500000,2566592,471.24,4010000,0,0.0,1010000,113288,44.88,0,0,0,,0,0,9140000,1100512,8982.12,66000,952,10.2,,219912,2562.24, Grecia_500000.0_-505988.0_2168.52; Centrosud (Italia)_nan_-445060.0_1907.4; Sicilia (Italia)_nan_-257040.0_1101.6;,
07:00 24-04-2022,256,61,61,4900000,20900,0,0,0,0,0,0,663000,206780,792.11,2420000,564970.0,7712.1,5500000,2669030,489.06,4010000,0,0.0,1010000,98000,39.71,0,0,0,,0,0,9140000,1143660,9331.85,66000,980,8.36,,216580,2526.81, Grecia_500000.0_-505680.0_2156.88; Centrosud (Italia)_nan_-549290.0_2342.89; Sicilia (Italia)_nan_-305760.0_1304.16;,
07:10 24-04-2022,256,61,61,4900000,20900,0,0,0,0,0,0,663000,206780,792.11,2420000,564970.0,7712.1,5500000,2669030,489.06,4010000,0,0.0,1010000,98000,39.71,0,0,0,,0,0,9140000,1143660,9331.85,66000,980,8.36,,216580,2526.81, Grecia_500000.0_-505680.0_2156.88; Centrosud (Italia)_nan_-549290.0_2342.89; Sicilia (Italia)_nan_-305760.0_1304.16;,
07:20 24-04-2022,256,61,61,4900000,20900,0,0,0,0,0,0,663000,206780,792.11,2420000,564970.0,7712.1,5500000,2669030,489.06,4010000,0,0.0,1010000,98000,39.71,0,0,0,,0,0,9140000,1143660,9331.85,66000,980,8.36,,216580,2526.81, Grecia_500000.0_-505680.0_2156.88; Centrosud (Italia)_nan_-549290.0_2342.89; Sicilia (Italia)_nan_-305760.0_1304.16;,
07:30 24-04-2022,256,61,61,4900000,20900,0,0,0,0,0,0,663000,206780,792.11,2420000,564970.0,7712.1,5500000,2669030,489.06,4010000,0,0.0,1010000,98000,39.71,0,0,0,,0,0,9140000,1143660,9331.85,66000,980,8.36,,216580,2526.81, Grecia_500000.0_-505680.0_2156.88; Centrosud (Italia)_nan_-549290.0_2342.89; Sicilia (Italia)_nan_-305760.0_1304.16;,
07:40 24-04-2022,256,61,61,4900000,20900,0,0,0,0,0,0,663000,206780,792.11,2420000,564970.0,7712.1,5500000,2669030,489.06,4010000,0,0.0,1010000,98000,39.71,0,0,0,,0,0,9140000,1143660,9331.85,66000,980,8.36,,216580,2526.81, Grecia_500000.0_-505680.0_2156.88; Centrosud (Italia)_nan_-549290.0_2342.89; Sicilia (Italia)_nan_-305760.0_1304.16;,
07:50 24-04-2022,256,61,61,4900000,20900,0,0,0,0,0,0,663000,206780,792.11,2420000,564970.0,7712.1,5500000,2669030,489.06,4010000,0,0.0,1010000,98000,39.71,0,0,0,,0,0,9140000,1143660,9331.85,66000,980,8.36,,216580,2526.81, Grecia_500000.0_-505680.0_2156.88; Centrosud (Italia)_nan_-549290.0_2342.89; Sicilia (Italia)_nan_-305760.0_1304.16;,
08:00 24-04-2022,253,61,61,5070000,21300,0,0,0,0,0,0,663000,206856,790.23,2420000,571896.0,7804.32,5500000,2738307,500.55,4010000,19266,14.91,1010000,137904,55.38,0,0,0,,0,0,9140000,1178268,9604.17,66000,1014,8.52,,216489,2521.92, Grecia_500000.0_-503958.0_2117.22; Centrosud (Italia)_nan_-568854.0_2389.86; Sicilia (Italia)_nan_-448695.0_1885.05;,
08:10 24-04-2022,253,61,61,5070000,21300,0,0,0,0,0,0,663000,206856,790.23,2420000,571896.0,7804.32,5500000,2738307,500.55,4010000,19266,14.91,1010000,137904,55.38,0,0,0,,0,0,9140000,1178268,9604.17,66000,1014,8.52,,216489,2521.92, Grecia_500000.0_-503958.0_2117.22; Centrosud (Italia)_nan_-568854.0_2389.86; Sicilia (Italia)_nan_-448695.0_1885.05;,
08:20 24-04-2022,253,61,61,5070000,21300,0,0,0,0,0,0,663000,206856,790.23,2420000,571896.0,7804.32,5500000,2738307,500.55,4010000,19266,14.91,1010000,137904,55.38,0,0,0,,0,0,9140000,1178268,9604.17,66000,1014,8.52,,216489,2521.92, Grecia_500000.0_-503958.0_2117.22; Centrosud (Italia)_nan_-568854.0_2389.86; Sicilia (Italia)_nan_-448695.0_1885.05;,
08:30 24-04-2022,253,61,61,5070000,21300,0,0,0,0,0,0,663000,206856,790.23,2420000,571896.0,7804.32,5500000,2738307,500.55,4010000,19266,14.91,1010000,137904,55.38,0,0,0,,0,0,9140000,1178268,9604.17,66000,1014,8.52,,216489,2521.92, Grecia_500000.0_-503958.0_2117.22; Centrosud (Italia)_nan_-568854.0_2389.86; Sicilia (Italia)_nan_-448695.0_1885.05;,
08:40 24-04-2022,263,58,58,3310000,14500,0,0,0,0,0,0,663000,195952,751.1,2420000,276054.0,3771.45,5500000,1587476,291.45,4010000,35086,26.1,1010000,109892,43.5,0,0,0,,0,0,9140000,938716,7667.6,66000,0,0.0,,166824,1948.8, Grecia_500000.0_-379988.0_1664.6; Centrosud (Italia)_nan_-628900.0_2755.0; Sicilia (Italia)_nan_-645781.0_2828.95;,
08:50 24-04-2022,263,58,58,3310000,14500,0,0,0,0,0,0,663000,195952,751.1,2420000,276054.0,3771.45,5500000,1587476,291.45,4010000,35086,26.1,1010000,109892,43.5,0,0,0,,0,0,9140000,938716,7667.6,66000,0,0.0,,166824,1948.8, Grecia_500000.0_-379988.0_1664.6; Centrosud (Italia)_nan_-628900.0_2755.0; Sicilia (Italia)_nan_-645781.0_2828.95;,
09:00 24-04-2022,238,64,64,5480000,21700,0,0,0,0,0,0,663000,206596,789.88,2420000,576496.0,7861.91,5500000,2781100,507.78,4010000,294824,221.34,1010000,214268,84.63,0,0,0,,0,0,9140000,1187516,9676.03,66000,1096,8.68,,218652,2547.58, Grecia_500000.0_-380312.0_1505.98; Centrosud (Italia)_nan_-629652.0_2493.33; Sicilia (Italia)_nan_-646640.0_2560.6;,
09:10 24-04-2022,238,64,64,5480000,21700,0,0,0,0,0,0,663000,206596,789.88,2420000,576496.0,7861.91,5500000,2781100,507.78,4010000,294824,221.34,1010000,214268,84.63,0,0,0,,0,0,9140000,1187516,9676.03,66000,1096,8.68,,218652,2547.58, Grecia_500000.0_-380312.0_1505.98; Centrosud (Italia)_nan_-629652.0_2493.33; Sicilia (Italia)_nan_-646640.0_2560.6;,
09:20 24-04-2022,238,64,64,5480000,21700,0,0,0,0,0,0,663000,206596,789.88,2420000,576496.0,7861.91,5500000,2781100,507.78,4010000,294824,221.34,1010000,214268,84.63,0,0,0,,0,0,9140000,1187516,9676.03,66000,1096,8.68,,218652,2547.58, Grecia_500000.0_-380312.0_1505.98; Centrosud (Italia)_nan_-629652.0_2493.33; Sicilia (Italia)_nan_-646640.0_2560.6;,
09:30 24-04-2022,238,64,64,5480000,21700,0,0,0,0,0,0,663000,206596,789.88,2420000,576496.0,7861.91,5500000,2781100,507.78,4010000,294824,221.34,1010000,214268,84.63,0,0,0,,0,0,9140000,1187516,9676.03,66000,1096,8.68,,218652,2547.58, Grecia_500000.0_-380312.0_1505.98; Centrosud (Italia)_nan_-629652.0_2493.33; Sicilia (Italia)_nan_-646640.0_2560.6;,
09:40 24-04-2022,238,64,64,5480000,21700,0,0,0,0,0,0,663000,206596,789.88,2420000,576496.0,7861.91,5500000,2781100,507.78,4010000,294824,221.34,1010000,214268,84.63,0,0,0,,0,0,9140000,1187516,9676.03,66000,1096,8.68,,218652,2547.58, Grecia_500000.0_-380312.0_1505.98; Centrosud (Italia)_nan_-629652.0_2493.33; Sicilia (Italia)_nan_-646640.0_2560.6;,
09:50 24-04-2022,252,61,61,3430000,14400,0,0,0,0,0,0,663000,194824,747.36,2420000,266854.0,3646.08,5500000,1354850,247.68,4010000,377643,283.68,1010000,154007,61.92,0,0,0,,0,0,9140000,917182,7490.88,66000,0,0.0,,164983,1923.84, Grecia_500000.0_-154007.0_646.56; Centrosud (Italia)_nan_-642439.0_2697.12; Sicilia (Italia)_nan_-817369.0_3431.52;,
10:00 24-04-2022,209,69,69,6130000,21300,0,0,0,0,0,0,663000,207194,794.49,2420000,544957.0,7442.22,5500000,2871292,526.11,4010000,921339,690.12,1010000,237231,95.85,0,0,0,,0,0,9140000,1133437,9250.59,66000,1226,10.65,,213324,2489.97, Grecia_500000.0_-153863.0_534.63; Centrosud (Italia)_nan_-643037.0_2234.37; Sicilia (Italia)_nan_-817742.0_2841.42;,
10:10 24-04-2022,209,69,69,6130000,21300,0,0,0,0,0,0,663000,207194,794.49,2420000,544957.0,7442.22,5500000,2871292,526.11,4010000,921339,690.12,1010000,237231,95.85,0,0,0,,0,0,9140000,1133437,9250.59,66000,1226,10.65,,213324,2489.97, Grecia_500000.0_-153863.0_534.63; Centrosud (Italia)_nan_-643037.0_2234.37; Sicilia (Italia)_nan_-817742.0_2841.42;,
10:20 24-04-2022,209,69,69,6130000,21300,0,0,0,0,0,0,663000,207194,794.49,2420000,544957.0,7442.22,5500000,2871292,526.11,4010000,921339,690.12,1010000,237231,95.85,0,0,0,,0,0,9140000,1133437,9250.59,66000,1226,10.65,,213324,2489.97, Grecia_500000.0_-153863.0_534.63; Centrosud (Italia)_nan_-643037.0_2234.37; Sicilia (Italia)_nan_-817742.0_2841.42;,
10:30 24-04-2022,209,69,69,6130000,21300,0,0,0,0,0,0,663000,207194,794.49,2420000,544957.0,7442.22,5500000,2871292,526.11,4010000,921339,690.12,1010000,237231,95.85,0,0,0,,0,0,9140000,1133437,9250.59,66000,1226,10.65,,213324,2489.97, Grecia_500000.0_-153863.0_534.63; Centrosud (Italia)_nan_-643037.0_2234.37; Sicilia (Italia)_nan_-817742.0_2841.42;,
10:40 24-04-2022,209,69,69,6130000,21300,0,0,0,0,0,0,663000,207194,794.49,2420000,544957.0,7442.22,5500000,2871292,526.11,4010000,921339,690.12,1010000,237231,95.85,0,0,0,,0,0,9140000,1133437,9250.59,66000,1226,10.65,,213324,2489.97, Grecia_500000.0_-153863.0_534.63; Centrosud (Italia)_nan_-643037.0_2234.37; Sicilia (Italia)_nan_-817742.0_2841.42;,
10:50 24-04-2022,194,69,69,3620000,11700,0,0,0,0,0,0,663000,195118,747.63,2420000,10860.0,150.93,5500000,1142472,209.43,4010000,983554,737.1,1010000,150230,59.67,0,0,0,,0,0,9140000,924548,7548.84,66000,0,0.0,,171226,1996.02, Centrosud (Italia)_nan_-517298.0_1671.93; Sicilia (Italia)_nan_-833324.0_2693.34;, Grecia_500000.0_41992.0_249.21;
11:00 24-04-2022,178,75,75,6430000,19100,0,0,0,0,0,0,663000,207046,794.56,2420000,463603.0,6346.93,5500000,2917934,534.8,4010000,1483401,1113.53,1010000,180040,72.58,0,0,0,,0,0,9140000,936208,7653.37,66000,643,9.55,,198687,2322.56, Centrosud (Italia)_nan_-516972.0_1535.64; Sicilia (Italia)_nan_-833328.0_2475.36;, Grecia_500000.0_41795.0_250.21;
11:10 24-04-2022,178,75,75,6430000,19100,0,0,0,0,0,0,663000,207046,794.56,2420000,463603.0,6346.93,5500000,2917934,534.8,4010000,1483401,1113.53,1010000,180040,72.58,0,0,0,,0,0,9140000,936208,7653.37,66000,643,9.55,,198687,2322.56, Centrosud (Italia)_nan_-516972.0_1535.64; Sicilia (Italia)_nan_-833328.0_2475.36;, Grecia_500000.0_41795.0_250.21;
11:20 24-04-2022,178,75,75,6430000,19100,0,0,0,0,0,0,663000,207046,794.56,2420000,463603.0,6346.93,5500000,2917934,534.8,4010000,1483401,1113.53,1010000,180040,72.58,0,0,0,,0,0,9140000,936208,7653.37,66000,643,9.55,,198687,2322.56, Centrosud (Italia)_nan_-516972.0_1535.64; Sicilia (Italia)_nan_-833328.0_2475.36;, Grecia_500000.0_41795.0_250.21;
11:30 24-04-2022,178,75,75,6430000,19100,0,0,0,0,0,0,663000,207046,794.56,2420000,463603.0,6346.93,5500000,2917934,534.8,4010000,1483401,1113.53,1010000,180040,72.58,0,0,0,,0,0,9140000,936208,7653.37,66000,643,9.55,,198687,2322.56, Centrosud (Italia)_nan_-516972.0_1535.64; Sicilia (Italia)_nan_-833328.0_2475.36;, Grecia_500000.0_41795.0_250.21;
11:40 24-04-2022,178,75,75,6430000,19100,0,0,0,0,0,0,663000,207046,794.56,2420000,463603.0,6346.93,5500000,2917934,534.8,4010000,1483401,1113.53,1010000,180040,72.58,0,0,0,,0,0,9140000,936208,7653.37,66000,643,9.55,,198687,2322.56, Centrosud (Italia)_nan_-516972.0_1535.64; Sicilia (Italia)_nan_-833328.0_2475.36;, Grecia_500000.0_41795.0_250.21;
11:50 24-04-2022,163,76,76,4330000,11800,0,0,0,0,0,0,663000,196149,754.02,2420000,,,5500000,1179925,217.12,4010000,1638472,1233.1,1010000,123838,49.56,0,0,0,,0,0,9140000,675913,5536.56,66000,0,0.0,,162808,1906.88, Centrosud (Italia)_nan_-1013653.0_2762.38; Sicilia (Italia)_nan_-799751.0_2179.46;, Grecia_500000.0_352895.0_2102.76;
12:00 24-04-2022,165,77,77,6720000,18500,0,0,0,0,0,0,663000,206976,795.5,2420000,348096.0,4763.75,5500000,2837856,521.7,4010000,1839264,1381.95,1010000,128352,51.8,0,0,0,,0,0,9140000,817152,6684.05,66000,1344,11.1,,187488,2192.25, Centrosud (Italia)_nan_-1014048.0_2791.65; Sicilia (Italia)_nan_-800352.0_2203.35;, Grecia_500000.0_352800.0_2099.75;
12:10 24-04-2022,165,77,77,6720000,18500,0,0,0,0,0,0,663000,206976,795.5,2420000,348096.0,4763.75,5500000,2837856,521.7,4010000,1839264,1381.95,1010000,128352,51.8,0,0,0,,0,0,9140000,817152,6684.05,66000,1344,11.1,,187488,2192.25, Centrosud (Italia)_nan_-1014048.0_2791.65; Sicilia (Italia)_nan_-800352.0_2203.35;, Grecia_500000.0_352800.0_2099.75;
12:20 24-04-2022,165,77,77,6720000,18500,0,0,0,0,0,0,663000,206976,795.5,2420000,348096.0,4763.75,5500000,2837856,521.7,4010000,1839264,1381.95,1010000,128352,51.8,0,0,0,,0,0,9140000,817152,6684.05,66000,1344,11.1,,187488,2192.25, Centrosud (Italia)_nan_-1014048.0_2791.65; Sicilia (Italia)_nan_-800352.0_2203.35;, Grecia_500000.0_352800.0_2099.75;
12:30 24-04-2022,165,77,77,6720000,18500,0,0,0,0,0,0,663000,206976,795.5,2420000,348096.0,4763.75,5500000,2837856,521.7,4010000,1839264,1381.95,1010000,128352,51.8,0,0,0,,0,0,9140000,817152,6684.05,66000,1344,11.1,,187488,2192.25, Centrosud (Italia)_nan_-1014048.0_2791.65; Sicilia (Italia)_nan_-800352.0_2203.35;, Grecia_500000.0_352800.0_2099.75;
12:40 24-04-2022,165,77,77,6720000,18500,0,0,0,0,0,0,663000,206976,795.5,2420000,348096.0,4763.75,5500000,2837856,521.7,4010000,1839264,1381.95,1010000,128352,51.8,0,0,0,,0,0,9140000,817152,6684.05,66000,1344,11.1,,187488,2192.25, Centrosud (Italia)_nan_-1014048.0_2791.65; Sicilia (Italia)_nan_-800352.0_2203.35;, Grecia_500000.0_352800.0_2099.75;
12:50 24-04-2022,135,80,80,4700000,10600,0,0,0,0,0,0,663000,192700,743.06,2420000,,,5500000,1641240,302.1,4010000,1741350,1312.28,1010000,199750,80.56,0,0,0,,0,0,9140000,758580,6224.32,66000,0,0.0,,164970,1932.38, Centrosud (Italia)_nan_-1815140.0_4093.72; Sicilia (Italia)_nan_-651890.0_1470.22;, Grecia_500000.0_940.0_6.36;
